100 200 400 5 
20 13 10 16 19 
20 13 19 14 10 
15 20 19 19 13 
11 13 20 18 20 
18 10 19 12 12 
12 10 12 19 11 
17 12 14 13 20 
13 13 18 16 17 
14 20 18 16 13 
14 17 11 11 15 
12 16 19 16 20 
12 19 20 13 15 
16 16 13 18 10 
10 19 19 17 18 
19 18 16 12 18 
10 15 12 12 10 
14 18 16 19 19 
19 20 20 19 19 
15 13 19 14 14 
13 19 15 10 14 
16 12 18 14 15 
18 11 16 16 12 
13 11 13 15 10 
13 15 15 14 11 
13 20 14 14 10 
18 18 13 19 14 
18 14 14 11 13 
20 16 20 12 15 
13 11 16 13 15 
11 19 15 10 12 
17 12 19 18 16 
11 19 17 11 13 
20 10 16 20 12 
11 14 19 15 13 
13 11 17 12 16 
20 13 16 17 10 
18 13 10 20 11 
13 18 10 19 11 
11 20 20 17 13 
15 14 14 10 18 
20 19 18 12 11 
20 10 12 11 20 
20 15 20 14 11 
12 19 15 19 16 
14 19 11 13 14 
17 12 17 14 18 
12 15 17 19 12 
12 11 12 11 19 
13 20 20 18 13 
12 13 19 10 16 
16 18 10 11 10 
15 18 18 13 17 
20 14 11 18 17 
18 16 18 13 15 
14 15 15 17 15 
10 12 15 19 10 
18 18 15 15 14 
19 18 19 14 19 
13 16 20 10 15 
19 15 13 15 14 
19 18 14 12 11 
12 14 15 20 12 
18 14 20 18 12 
12 20 16 14 10 
13 15 12 19 15 
11 18 14 17 11 
18 17 12 16 17 
15 18 16 20 13 
12 20 19 20 10 
16 16 20 10 18 
20 12 13 18 19 
17 11 16 10 12 
19 19 10 17 12 
16 11 15 16 13 
19 12 14 13 20 
13 16 14 10 15 
14 20 18 11 10 
13 10 19 17 12 
18 11 10 19 15 
15 15 14 18 15 
17 15 15 12 20 
20 14 17 19 19 
10 11 18 14 17 
12 13 18 13 19 
16 12 17 16 18 
15 11 20 16 15 
20 13 19 16 19 
19 12 18 10 16 
12 14 11 13 16 
19 12 19 11 20 
17 10 18 17 16 
14 12 11 10 17 
14 14 14 16 17 
20 15 19 18 20 
19 14 17 12 14 
17 15 15 15 16 
16 19 11 11 14 
10 15 13 20 13 
10 15 10 11 10 
12 11 15 15 10 
19 13 13 20 19 
11 14 19 19 16 
18 11 12 14 18 
19 20 19 17 12 
15 13 20 16 18 
18 10 15 10 12 
14 15 19 13 20 
16 16 19 10 16 
14 10 10 18 18 
15 13 12 20 20 
10 15 12 12 19 
18 11 12 12 10 
10 15 13 18 10 
20 15 14 16 14 
11 10 16 14 20 
14 10 17 11 12 
20 19 13 18 18 
13 20 10 16 12 
14 16 19 11 14 
14 13 19 16 18 
19 10 13 12 16 
18 10 12 15 16 
18 14 12 20 11 
10 16 19 17 18 
13 11 18 11 16 
19 20 13 18 12 
20 10 15 13 14 
14 11 17 13 11 
19 13 15 14 13 
16 16 16 20 17 
10 13 18 19 12 
18 19 15 12 17 
19 19 17 15 14 
20 16 17 18 14 
16 13 11 20 19 
18 15 15 17 11 
14 16 15 16 16 
20 10 14 17 14 
13 13 19 16 16 
12 14 12 17 19 
12 16 12 19 17 
10 10 16 17 16 
10 13 20 14 20 
16 17 11 14 17 
15 13 16 10 13 
17 15 20 19 20 
19 14 12 13 13 
14 15 20 15 18 
13 18 15 19 15 
14 20 19 20 13 
17 11 13 17 18 
14 17 10 15 20 
17 12 12 13 15 
12 13 18 20 12 
11 19 11 11 16 
15 10 16 15 17 
12 15 15 15 14 
14 20 17 12 20 
14 10 11 10 19 
11 14 14 17 20 
18 14 12 13 20 
19 12 10 12 19 
19 20 10 12 17 
18 16 10 20 13 
15 17 19 14 20 
14 10 11 11 20 
16 16 18 16 15 
16 12 19 10 12 
16 19 18 15 17 
19 19 19 11 16 
16 13 10 15 15 
14 16 10 19 18 
10 18 12 12 17 
14 12 10 13 19 
20 15 17 14 12 
15 16 12 11 18 
17 13 14 20 20 
13 14 20 19 11 
18 10 11 13 10 
12 11 19 13 11 
13 10 12 17 12 
17 12 14 20 16 
13 16 18 15 15 
20 12 15 19 14 
15 10 20 19 11 
15 10 13 18 20 
12 19 10 15 14 
14 11 20 12 19 
12 18 17 15 15 
14 14 20 20 16 
16 12 11 19 12 
14 19 13 18 13 
15 11 16 15 13 
13 12 15 19 15 
12 11 15 10 10 
11 19 15 17 11 
12 10 11 12 13 
14 17 10 15 10 
17 18 17 15 11 
14 19 13 18 15 
12 16 20 18 10 
15 16 18 18 16 
10 16 10 11 19 
11 18 15 15 15 
11 20 14 15 18 
17 10 11 11 16 
14 17 11 15 20 
13 14 10 14 14 
13 17 19 19 19 
20 14 15 11 19 
17 15 10 15 19 
16 17 18 17 13 
11 12 13 17 18 
15 19 14 11 17 
16 19 18 15 20 
12 12 18 14 12 
10 20 16 19 15 
16 11 19 15 11 
11 13 15 11 11 
10 14 12 20 14 
19 20 16 16 16 
15 14 20 10 10 
18 15 12 17 20 
18 19 15 13 14 
19 10 17 16 15 
20 18 17 17 16 
18 18 19 19 16 
16 12 11 14 14 
11 14 17 16 16 
18 18 14 10 13 
15 16 15 19 11 
13 18 13 18 14 
13 20 11 13 18 
10 16 10 19 10 
15 15 15 16 15 
14 14 10 16 12 
19 13 18 11 20 
20 14 19 16 15 
19 18 19 17 20 
17 17 10 11 10 
20 19 10 17 11 
10 13 13 11 18 
13 20 15 11 12 
18 15 12 14 16 
12 14 13 18 11 
20 19 18 19 13 
13 18 20 10 16 
13 14 11 12 17 
17 11 12 18 17 
10 20 10 14 18 
10 20 12 11 12 
17 14 16 16 16 
10 17 11 18 18 
16 12 15 11 10 
13 14 18 19 15 
11 13 14 12 15 
19 13 16 14 15 
15 20 18 17 17 
20 16 14 17 18 
15 13 13 20 13 
17 11 14 14 15 
14 12 11 15 16 
20 20 18 17 13 
16 15 10 19 11 
10 13 13 16 17 
13 15 15 10 17 
14 11 19 10 17 
14 20 10 19 12 
19 14 14 12 11 
11 15 11 13 13 
15 16 15 12 15 
20 20 12 12 18 
14 10 12 20 16 
16 14 13 11 15 
15 19 11 13 15 
13 13 13 15 10 
10 10 11 14 12 
20 12 13 15 13 
11 10 20 13 10 
13 12 11 11 11 
18 19 11 14 16 
16 14 10 11 15 
15 18 18 20 11 
19 17 17 20 17 
10 10 16 13 20 
11 16 13 15 13 
10 20 16 14 14 
11 15 14 15 18 
10 12 14 16 11 
18 17 14 17 15 
14 15 20 15 12 
18 14 15 12 13 
176 212 290 230 215 22537 
132 254 296 195 229 24186 
233 252 207 158 221 25606 
186 147 197 225 296 27438 
122 255 204 292 135 26203 
126 128 264 287 142 22076 
198 158 200 255 173 25518 
144 133 177 263 134 21105 
200 274 280 136 157 23205 
137 231 274 232 132 25941 
284 155 134 121 288 29557 
280 242 267 199 144 20399 
222 184 194 221 156 23006 
189 258 140 139 275 26674 
184 157 205 274 265 21555 
139 295 140 248 142 26624 
134 164 257 134 229 29738 
247 128 139 161 202 20033 
255 136 277 235 260 20587 
146 284 201 160 238 29794 
183 225 195 187 197 24779 
131 258 158 222 219 20725 
290 215 244 285 130 22450 
246 120 209 233 296 23765 
157 146 241 202 157 22282 
138 222 222 139 237 22518 
248 274 287 127 209 29081 
290 298 166 185 191 26762 
210 131 272 235 154 25180 
232 141 186 258 165 28487 
207 189 284 264 247 27959 
189 183 185 143 138 25212 
214 198 153 275 184 29037 
161 238 288 165 271 23310 
160 183 256 296 140 24191 
121 126 133 232 196 20939 
154 291 186 204 232 23519 
148 257 261 184 147 28639 
254 181 170 138 147 23748 
163 136 209 139 125 26724 
129 213 164 252 288 29467 
297 276 276 299 167 21607 
276 127 164 286 182 25389 
249 166 233 300 281 25003 
299 293 150 235 196 25382 
181 273 224 181 233 24985 
211 247 202 160 192 23633 
202 209 226 245 219 20727 
141 194 142 181 210 24433 
161 251 295 283 181 23052 
200 286 262 156 205 27430 
174 269 231 272 146 24674 
207 173 258 273 294 23318 
136 186 253 290 146 23195 
164 157 202 188 149 23240 
294 252 166 182 224 28984 
268 231 229 238 167 22421 
152 279 227 294 234 20358 
298 209 131 285 226 24437 
278 292 214 242 243 21073 
217 255 143 199 181 20383 
279 204 146 238 190 21307 
288 130 245 211 250 29544 
280 128 300 258 159 26581 
193 141 277 212 131 24865 
253 287 151 171 284 23427 
287 269 152 279 178 28795 
144 293 274 199 149 25099 
128 236 224 231 156 22477 
125 172 239 185 138 23201 
242 141 123 197 137 22103 
272 255 157 126 241 27371 
196 213 197 197 209 26545 
253 212 295 174 135 21535 
240 198 246 265 295 25165 
259 138 294 152 185 23996 
157 261 293 179 284 28705 
133 128 293 137 187 27242 
264 258 237 232 290 29102 
149 138 160 183 182 24809 
290 283 171 266 249 28432 
156 192 138 266 144 25795 
228 197 218 128 214 24328 
180 250 146 200 173 20548 
207 212 179 183 211 27273 
214 283 239 169 164 24231 
148 258 166 193 217 27657 
203 204 170 185 249 29196 
296 285 261 261 220 25907 
215 162 252 255 177 20064 
272 211 129 267 226 23294 
286 142 220 270 122 23736 
226 252 176 152 243 22681 
180 142 182 216 122 28921 
142 227 274 276 282 22120 
224 162 211 280 220 26950 
236 239 246 165 216 20193 
200 268 253 209 300 26687 
228 257 130 148 211 26589 
135 255 170 195 273 22635 
35 38 40 36 35 44 39 39 36 39 39 45 40 39 43 39 40 44 45 42 45 44 35 35 35 40 37 42 42 40 35 44 43 45 45 42 43 41 38 45 38 45 44 39 41 35 36 38 44 42 38 35 42 37 37 35 35 36 42 35 38 40 39 35 39 38 42 36 38 44 39 43 36 38 35 39 40 39 36 36 44 44 44 35 42 44 37 39 35 45 38 45 36 41 35 39 38 37 36 37 38 45 36 36 44 38 35 40 35 36 35 42 35 40 37 43 36 37 37 44 40 35 45 38 39 43 45 45 39 35 41 37 41 39 35 44 40 44 37 41 44 38 42 35 40 38 43 40 38 35 44 41 42 41 44 35 37 44 39 44 37 40 37 44 42 41 40 42 42 36 36 45 39 37 45 43 45 43 41 38 38 36 38 45 43 43 44 44 38 41 36 41 43 44 43 40 38 36 35 41 
35 42 41 43 36 43 41 35 44 44 36 40 43 42 39 40 39 43 36 39 43 42 36 38 44 37 38 36 41 43 40 37 43 43 45 37 43 43 39 37 36 38 45 39 40 43 45 37 38 43 42 42 41 44 36 45 45 44 45 40 44 41 38 37 36 45 43 40 45 42 39 37 39 42 36 44 36 44 43 43 37 44 38 38 45 39 43 42 42 41 43 35 45 38 38 38 41 43 42 43 42 39 38 41 38 42 41 38 37 35 44 43 35 42 40 41 42 37 37 36 45 43 38 40 38 35 41 36 41 44 42 35 39 42 40 45 43 36 36 39 36 42 44 42 41 38 42 44 36 43 45 37 44 43 36 44 37 40 43 37 37 38 42 36 38 45 35 44 39 45 35 41 39 36 42 42 38 40 38 42 35 38 42 43 44 44 41 44 37 44 42 45 42 35 35 41 44 38 40 44 
37 37 40 43 39 38 42 37 37 42 38 43 43 38 37 35 38 37 45 36 35 42 42 43 38 36 36 40 41 44 38 37 43 45 37 35 39 45 36 43 44 39 39 45 40 44 40 44 45 37 45 42 39 35 41 36 45 38 36 38 37 42 35 38 35 35 37 43 38 41 43 43 42 40 37 40 38 39 42 35 37 39 42 41 39 38 36 42 38 41 38 39 38 43 43 36 42 44 39 42 41 42 41 40 38 35 36 45 40 37 38 44 41 39 44 35 44 37 40 45 41 40 39 41 43 39 44 40 37 36 42 43 39 37 41 39 35 40 37 43 38 42 43 39 42 35 44 41 43 40 42 43 37 42 44 42 42 36 36 41 42 45 41 38 44 42 42 41 44 37 40 38 41 40 37 42 41 37 37 43 37 40 37 39 40 36 45 45 40 39 39 36 42 38 37 41 44 36 36 42 
38 41 40 43 37 38 36 45 41 44 35 37 45 43 38 42 40 39 36 39 40 35 44 44 44 35 35 43 42 41 37 42 37 38 38 40 35 45 39 38 36 43 37 44 38 36 35 45 43 36 42 37 41 42 44 42 45 41 41 42 44 38 39 41 45 39 43 44 45 43 35 40 43 45 38 45 39 41 44 40 35 41 39 41 41 39 43 41 39 36 37 41 35 37 42 45 45 35 42 42 38 43 43 42 36 45 40 41 45 45 45 40 42 41 39 37 35 40 39 36 35 40 37 45 41 36 38 37 35 40 36 42 38 36 42 43 42 38 40 38 43 36 36 45 37 44 37 40 35 37 42 35 38 37 44 36 40 43 43 43 36 36 44 37 42 39 36 43 35 45 36 45 37 45 36 39 37 45 36 44 44 44 42 45 36 37 42 39 38 38 45 45 38 38 41 45 37 42 36 44 
44 45 41 45 44 43 39 43 40 41 38 39 39 41 38 39 44 38 35 38 38 39 38 38 35 42 45 42 37 43 44 38 38 44 43 38 39 38 35 38 37 42 36 45 40 35 35 43 43 44 36 38 45 41 44 36 36 45 40 42 38 35 43 42 45 35 41 45 43 42 40 40 42 44 39 43 35 35 37 43 41 40 41 39 40 37 38 42 38 39 45 35 38 44 43 35 38 36 45 38 42 41 42 38 42 43 38 37 35 42 36 35 45 41 40 44 38 42 35 45 37 42 45 42 38 45 37 35 45 41 39 37 40 44 40 41 36 43 42 38 36 40 43 42 40 40 45 40 43 41 40 45 40 44 38 45 37 39 42 35 44 43 41 37 45 35 42 36 39 45 40 43 35 35 43 45 39 40 37 43 36 36 41 40 39 36 43 36 45 40 45 39 40 44 39 44 38 41 41 45 
44 39 43 38 43 39 36 43 40 41 40 38 42 35 44 37 38 35 42 43 35 45 40 41 40 44 43 40 39 39 38 43 41 42 41 39 44 41 43 35 45 36 44 38 41 35 37 44 37 35 36 36 43 45 43 43 36 44 39 36 35 41 43 40 36 36 40 37 38 42 41 40 39 44 38 35 36 45 43 37 45 37 39 44 42 45 43 42 44 41 45 41 36 36 38 35 45 40 36 39 38 43 43 40 38 42 40 43 41 45 40 41 36 39 35 45 42 42 44 35 44 45 36 45 43 36 41 43 35 35 37 36 45 38 39 36 42 41 41 45 45 36 42 35 36 41 38 37 39 39 38 41 39 41 43 41 36 38 40 40 35 43 43 42 37 41 45 44 42 41 39 42 37 40 43 36 44 41 45 39 41 36 41 36 45 43 44 40 45 35 38 37 36 38 38 40 38 45 41 41 
35 36 36 44 39 41 40 41 40 41 45 44 44 43 40 40 39 45 45 39 35 43 42 45 45 44 38 40 43 40 40 41 44 44 37 38 40 42 40 41 38 37 41 45 36 44 42 37 44 44 44 41 43 40 42 35 40 37 42 35 45 42 43 35 40 45 44 39 43 37 42 37 39 43 42 43 45 41 44 41 39 45 44 37 37 38 45 40 35 37 37 43 38 42 40 44 38 40 38 39 37 39 36 43 39 39 40 41 45 39 40 39 39 35 42 40 39 44 40 38 42 36 37 37 45 37 39 35 44 35 37 38 44 35 40 42 37 43 35 40 36 40 36 39 45 42 42 43 42 41 41 41 39 43 43 44 39 36 35 42 39 45 40 38 40 41 42 43 43 37 35 40 45 45 42 40 38 43 41 38 38 41 43 35 37 44 42 36 39 35 36 38 38 36 41 36 43 39 35 40 
36 41 40 43 41 42 45 37 39 42 38 35 36 39 39 41 45 40 38 42 35 44 41 44 36 36 36 45 40 37 35 44 45 35 36 38 39 35 42 36 35 43 40 35 44 45 38 39 35 39 38 40 44 40 42 41 42 38 42 44 44 44 36 43 38 35 39 40 39 35 43 35 37 44 41 35 35 37 40 37 36 35 39 35 39 45 39 44 43 37 39 45 41 39 39 42 45 41 38 44 40 35 35 43 42 45 38 39 37 42 42 44 36 42 38 44 42 42 35 45 41 40 37 42 41 35 41 37 35 36 37 35 41 36 42 38 41 40 40 39 37 40 41 35 37 36 43 39 37 40 43 36 43 37 41 43 38 41 36 45 37 45 42 43 40 45 38 43 39 35 36 41 39 35 40 39 39 38 42 41 41 35 45 40 38 39 44 36 41 41 38 43 38 40 40 35 35 41 45 44 
45 36 43 42 43 35 39 41 39 35 41 39 35 39 39 38 43 45 41 38 42 39 39 36 35 42 40 41 36 43 42 43 41 44 42 40 38 41 44 35 41 41 41 36 42 37 36 39 39 44 35 42 35 45 37 35 45 35 38 37 39 41 38 44 44 38 43 43 39 40 41 43 42 42 36 37 36 41 37 44 40 42 38 35 35 43 38 44 40 43 45 44 45 45 38 39 35 43 37 43 40 45 42 43 45 42 37 37 37 41 41 41 43 42 38 40 37 35 37 39 39 36 36 44 36 36 45 36 36 40 43 40 40 41 45 41 37 35 38 36 38 35 42 44 43 36 38 42 45 45 37 37 37 44 37 43 37 38 44 38 40 45 36 41 39 40 38 37 37 45 37 35 42 41 44 44 44 40 40 43 41 38 36 37 41 38 35 42 38 36 43 40 39 37 36 36 39 37 40 40 
37 43 36 37 36 38 41 42 41 42 39 37 35 40 41 41 37 35 38 45 42 43 39 41 39 38 38 39 39 37 36 35 37 39 40 42 42 41 43 45 39 38 39 35 40 40 35 43 40 39 39 36 43 38 36 36 44 44 43 42 42 35 38 45 38 39 45 38 38 38 44 36 41 39 44 45 37 45 42 43 43 37 39 44 41 35 43 35 44 43 38 35 37 43 45 44 40 40 40 41 36 38 36 43 41 36 38 45 39 35 40 37 36 37 39 45 45 40 36 40 35 41 45 45 44 38 39 43 42 37 39 36 41 36 45 40 43 44 42 41 44 41 35 37 38 40 44 45 35 43 45 35 41 45 43 35 36 36 43 38 35 44 41 41 43 37 45 44 38 44 36 44 35 35 43 39 35 44 35 41 37 45 36 39 38 37 41 36 37 35 38 43 40 38 38 37 40 37 44 39 
36 36 42 45 38 41 40 43 36 36 45 45 39 37 41 45 35 39 36 44 35 37 45 44 37 44 41 35 41 37 40 43 40 45 39 43 38 45 36 40 44 39 39 40 44 35 42 45 37 39 39 41 38 36 39 39 39 41 40 43 45 38 39 37 38 42 36 41 37 36 42 44 42 45 38 40 35 36 42 41 44 35 42 39 43 40 44 40 43 37 43 35 35 44 42 41 36 42 44 44 43 37 44 35 42 37 37 38 38 39 37 43 43 40 37 35 35 45 43 44 36 45 41 40 36 45 39 38 40 36 36 42 35 45 40 45 45 42 41 38 35 43 42 42 40 38 42 42 40 37 41 42 37 43 39 35 40 35 39 39 36 35 45 35 35 42 43 42 41 37 44 45 45 43 44 42 44 35 40 39 38 45 43 37 44 41 44 44 35 43 38 41 41 41 35 40 35 38 35 37 
37 39 38 38 37 36 43 37 44 39 40 41 38 43 37 37 45 37 37 37 37 44 43 35 37 39 35 37 40 41 38 41 36 38 45 41 39 45 38 35 43 44 40 45 40 41 39 41 38 39 39 41 37 43 35 43 42 39 39 45 40 35 44 37 41 36 39 37 43 42 37 35 42 39 35 42 43 38 38 35 43 40 37 40 42 44 35 37 45 40 35 40 38 43 36 42 45 35 39 37 39 35 40 38 44 45 40 38 44 39 37 42 44 38 45 41 37 43 40 45 44 38 36 36 44 45 37 37 45 45 40 38 35 44 45 45 44 41 38 35 39 41 41 44 39 35 38 41 40 42 45 45 40 44 35 38 38 38 37 40 41 35 44 35 38 38 37 38 42 44 37 39 39 36 45 43 39 42 43 40 43 40 38 40 44 41 36 36 45 35 35 41 37 44 38 35 39 35 43 36 
35 36 36 37 45 43 40 35 42 44 42 44 41 35 42 43 38 35 43 39 38 44 36 39 37 39 36 39 44 39 37 41 39 35 40 35 42 45 38 45 40 43 42 36 45 45 37 38 35 45 36 40 41 43 45 44 41 44 35 42 40 45 44 37 35 43 44 45 44 42 38 35 36 41 43 41 45 35 41 36 42 43 42 38 43 45 37 41 35 36 43 37 37 41 44 45 40 39 42 38 45 38 42 40 40 36 36 41 36 36 39 43 44 37 45 37 42 36 40 43 38 37 44 44 36 44 39 38 39 35 41 40 42 37 41 37 45 40 35 35 35 37 35 41 44 39 44 44 41 44 45 36 36 37 44 35 39 44 35 43 36 40 43 40 43 43 38 45 37 36 45 40 43 39 37 45 39 36 44 38 43 35 40 42 37 45 39 45 39 38 38 43 41 42 40 35 36 45 40 35 
44 43 36 43 44 35 37 35 45 36 42 35 42 44 45 45 42 35 43 42 35 37 42 35 37 38 40 38 40 37 45 35 38 40 45 43 41 43 45 37 36 38 39 44 41 43 40 39 44 42 41 42 35 43 36 44 40 40 40 45 40 39 44 44 42 35 37 43 39 44 41 43 40 39 38 44 35 37 45 42 37 35 43 44 45 41 42 42 36 35 43 36 37 42 44 42 44 41 37 45 45 45 36 35 36 42 43 40 37 44 39 44 36 37 37 43 43 41 41 36 41 36 38 43 39 36 41 41 37 40 45 36 43 36 40 37 39 39 44 45 37 40 44 44 41 37 41 42 36 45 41 38 36 37 36 35 40 38 36 45 38 36 44 38 40 43 35 44 45 37 41 41 44 38 36 40 44 40 44 37 45 44 40 38 41 38 37 41 36 45 39 40 40 35 37 43 42 39 39 38 
43 37 41 39 42 41 45 37 38 39 42 42 41 41 43 39 41 40 40 41 36 40 44 45 45 44 41 39 43 44 44 35 37 45 42 40 36 35 41 35 35 41 37 41 36 41 44 35 38 35 42 44 35 42 37 44 44 45 44 35 36 37 39 40 37 40 41 42 44 39 39 42 45 36 41 44 38 36 45 36 43 38 42 44 39 43 41 38 44 36 41 39 42 41 35 39 42 40 42 41 35 45 43 45 36 38 37 39 40 43 36 40 43 41 43 38 40 40 41 41 42 37 44 44 40 40 39 42 36 36 43 39 39 36 44 45 38 39 36 41 44 41 45 44 44 41 42 38 44 38 37 41 38 42 44 35 43 37 44 43 40 38 36 45 43 45 39 38 43 43 39 41 44 36 36 40 41 43 41 41 41 36 39 43 44 40 35 40 35 42 37 39 45 45 36 39 41 37 44 44 
36 40 41 40 36 41 35 38 42 41 36 41 40 43 43 41 42 44 37 43 43 43 35 43 41 41 40 40 38 45 42 40 39 40 45 42 37 35 37 35 43 43 39 42 45 45 38 44 42 36 42 44 43 40 42 45 35 37 38 44 35 42 38 39 39 35 45 44 41 37 42 36 36 43 45 41 45 37 45 42 38 40 43 38 44 37 36 45 38 35 41 39 35 44 40 42 36 37 35 36 35 35 44 44 38 36 37 37 35 43 38 43 35 36 39 35 43 43 43 35 42 37 44 36 36 41 45 39 40 45 41 37 42 40 39 40 44 36 44 44 38 44 38 40 44 42 39 35 40 40 45 38 42 45 44 44 36 45 36 38 37 37 39 41 40 39 42 41 40 41 41 38 42 37 35 37 45 38 42 41 43 38 36 41 41 37 44 40 40 45 38 35 36 42 45 41 42 35 42 40 
43 45 37 37 43 37 36 39 38 43 41 41 38 42 37 43 37 36 36 35 43 40 39 35 36 42 40 45 44 35 43 37 44 43 44 45 36 40 44 37 37 45 40 38 41 41 35 40 38 39 36 42 35 40 37 35 43 39 42 37 45 37 40 35 35 38 37 35 40 42 36 44 36 45 39 45 42 36 42 45 38 41 45 35 45 42 39 35 42 42 40 42 40 39 35 36 43 42 45 44 40 35 36 39 40 41 37 39 45 44 38 43 42 43 39 37 36 41 38 36 43 40 44 42 41 38 42 40 45 41 37 45 41 39 38 42 40 45 40 41 45 37 38 36 35 35 44 36 37 44 35 39 41 39 39 43 45 45 43 35 40 43 42 37 38 42 40 35 45 43 39 42 45 39 40 43 40 43 43 39 37 39 43 43 42 35 40 36 45 43 39 43 37 40 44 40 41 40 37 43 
36 42 41 36 37 35 44 43 38 37 44 41 41 39 38 43 35 39 37 41 39 39 36 45 39 37 38 40 41 43 40 39 43 38 42 35 37 41 37 35 43 43 39 45 41 44 40 40 35 35 36 37 36 45 44 41 43 44 42 39 41 41 42 39 37 44 43 36 39 42 40 42 42 39 39 42 35 39 36 43 43 37 37 44 35 41 45 41 45 38 44 36 41 35 36 43 41 44 43 44 38 35 42 35 36 44 38 40 41 42 42 38 38 45 37 38 41 38 45 45 45 42 35 45 41 36 42 38 42 39 36 38 44 44 35 37 36 45 41 45 43 37 41 36 44 40 39 40 42 37 37 40 36 40 43 38 44 36 44 40 41 42 39 43 40 36 45 35 45 41 35 37 40 37 35 43 40 43 41 43 43 38 39 45 44 39 45 39 45 35 36 36 38 36 38 37 43 42 45 38 
35 42 41 39 37 41 39 42 40 44 38 35 44 36 44 38 39 42 35 37 39 38 44 35 36 45 44 37 41 36 45 45 43 42 43 41 45 35 36 43 39 38 44 41 45 45 36 38 39 41 43 38 41 40 38 44 45 37 44 39 43 43 43 41 43 40 45 41 37 40 38 39 41 45 40 37 43 37 43 38 38 38 44 42 37 43 44 41 36 36 40 35 37 39 37 42 36 38 42 36 39 39 40 38 41 38 38 38 40 41 39 39 36 39 40 38 45 36 41 36 44 41 43 35 43 41 45 37 45 37 41 40 35 37 41 45 40 38 40 38 39 35 45 40 35 45 44 36 41 36 36 43 37 38 42 36 39 42 38 43 43 40 37 42 36 41 39 44 43 38 36 37 44 41 36 42 41 45 36 36 45 44 39 45 39 40 40 35 44 41 36 42 37 40 42 35 43 39 39 42 
39 35 37 38 40 45 44 36 43 45 35 35 44 41 43 39 35 40 36 38 35 44 39 38 36 37 45 44 40 43 39 36 40 37 39 43 41 43 39 42 37 45 45 43 38 42 36 45 45 44 38 38 44 35 45 38 42 42 43 38 42 38 36 38 43 43 35 43 36 44 43 42 43 43 42 42 36 41 36 43 43 39 41 43 44 37 43 37 41 42 41 44 42 36 35 39 36 39 41 44 45 45 37 43 37 44 41 37 42 41 35 39 38 42 44 35 42 42 36 41 45 45 38 38 43 35 36 44 42 42 40 40 42 35 36 41 40 39 41 39 36 39 37 44 36 45 40 39 40 39 37 38 45 37 40 36 41 38 36 42 38 38 40 38 44 43 40 37 39 35 39 35 42 38 35 35 41 42 40 37 39 37 35 37 36 40 37 41 43 36 41 45 39 35 38 36 41 42 42 39 
