50 100 200 5 
20 13 10 16 19 
20 13 19 14 10 
15 20 19 19 13 
11 13 20 18 20 
18 10 19 12 12 
12 10 12 19 11 
17 12 14 13 20 
13 13 18 16 17 
14 20 18 16 13 
14 17 11 11 15 
12 16 19 16 20 
12 19 20 13 15 
16 16 13 18 10 
10 19 19 17 18 
19 18 16 12 18 
10 15 12 12 10 
14 18 16 19 19 
19 20 20 19 19 
15 13 19 14 14 
13 19 15 10 14 
16 12 18 14 15 
18 11 16 16 12 
13 11 13 15 10 
13 15 15 14 11 
13 20 14 14 10 
18 18 13 19 14 
18 14 14 11 13 
20 16 20 12 15 
13 11 16 13 15 
11 19 15 10 12 
17 12 19 18 16 
11 19 17 11 13 
20 10 16 20 12 
11 14 19 15 13 
13 11 17 12 16 
20 13 16 17 10 
18 13 10 20 11 
13 18 10 19 11 
11 20 20 17 13 
15 14 14 10 18 
20 19 18 12 11 
20 10 12 11 20 
20 15 20 14 11 
12 19 15 19 16 
14 19 11 13 14 
17 12 17 14 18 
12 15 17 19 12 
12 11 12 11 19 
13 20 20 18 13 
12 13 19 10 16 
16 18 10 11 10 
15 18 18 13 17 
20 14 11 18 17 
18 16 18 13 15 
14 15 15 17 15 
10 12 15 19 10 
18 18 15 15 14 
19 18 19 14 19 
13 16 20 10 15 
19 15 13 15 14 
19 18 14 12 11 
12 14 15 20 12 
18 14 20 18 12 
12 20 16 14 10 
13 15 12 19 15 
11 18 14 17 11 
18 17 12 16 17 
15 18 16 20 13 
12 20 19 20 10 
16 16 20 10 18 
20 12 13 18 19 
17 11 16 10 12 
19 19 10 17 12 
16 11 15 16 13 
19 12 14 13 20 
13 16 14 10 15 
14 20 18 11 10 
13 10 19 17 12 
18 11 10 19 15 
15 15 14 18 15 
17 15 15 12 20 
20 14 17 19 19 
10 11 18 14 17 
12 13 18 13 19 
16 12 17 16 18 
15 11 20 16 15 
20 13 19 16 19 
19 12 18 10 16 
12 14 11 13 16 
19 12 19 11 20 
17 10 18 17 16 
14 12 11 10 17 
596 557 567 570 319 24044 
513 496 506 380 344 29089 
323 513 508 386 348 25786 
363 432 507 503 506 20288 
347 367 381 546 556 28281 
567 464 522 348 465 27532 
524 529 495 499 465 24595 
483 424 496 453 493 24313 
447 527 502 297 458 24131 
534 468 481 435 383 20381 
581 429 577 430 594 20499 
430 346 485 527 545 21304 
402 519 395 559 330 29779 
421 373 359 353 451 23641 
522 512 508 469 382 28333 
327 548 455 372 573 27801 
573 411 405 333 563 22784 
431 488 400 399 508 29788 
492 543 419 328 336 28921 
532 390 461 550 409 20293 
584 453 549 476 600 28795 
522 486 391 487 310 26133 
603 509 374 369 375 24230 
380 454 335 358 364 23072 
301 572 473 397 550 22327 
466 336 378 393 408 20017 
494 379 353 369 300 24547 
411 464 397 325 392 28355 
425 341 537 586 504 23611 
427 524 450 455 351 26729 
358 554 432 481 471 26574 
460 481 339 388 389 21634 
430 554 324 371 328 22591 
350 592 583 330 586 24271 
575 456 567 353 552 27777 
537 506 450 316 562 28951 
417 380 350 569 329 25384 
468 529 364 553 448 25681 
557 478 494 507 392 25677 
418 423 580 494 520 25643 
417 366 434 533 312 20226 
448 428 476 296 372 29665 
383 579 387 360 375 26395 
362 394 550 538 593 27963 
499 333 614 505 577 23537 
596 480 329 365 468 23154 
442 316 474 400 448 25143 
433 343 609 499 578 22032 
419 497 420 348 478 22694 
419 401 534 347 509 25895 
40 38 37 36 37 39 42 39 37 40 35 36 36 42 39 38 38 45 42 41 36 40 41 37 35 41 36 35 44 40 43 43 44 45 43 41 36 43 40 38 38 35 40 39 44 45 44 42 45 35 38 43 37 45 38 38 42 35 35 42 35 41 38 36 44 40 45 40 42 39 45 41 35 38 39 39 44 36 40 45 39 41 40 38 35 45 36 38 43 41 40 44 35 36 35 36 35 43 39 43 
37 38 39 35 41 41 43 39 41 35 37 35 41 39 36 36 38 39 41 36 45 45 35 44 38 41 42 39 36 38 42 36 45 35 35 42 35 43 45 36 40 38 35 35 37 45 39 42 37 37 37 36 44 42 42 45 40 40 44 41 43 40 40 39 44 40 38 37 39 37 36 35 38 37 44 36 39 43 42 37 45 35 36 45 40 44 40 42 40 45 40 38 38 40 35 40 39 36 38 37 
43 39 40 38 38 40 38 36 38 37 44 45 37 44 35 37 39 45 36 44 35 40 36 44 45 45 42 44 40 39 38 43 44 45 40 36 37 35 38 35 37 42 43 44 42 39 36 43 40 42 39 43 44 37 42 35 45 43 40 36 44 45 41 37 39 41 35 38 43 40 39 40 43 36 45 40 41 45 35 40 38 44 39 45 37 41 44 38 37 36 42 41 35 42 42 39 42 41 37 35 
35 38 40 36 35 44 39 39 36 39 39 45 40 39 43 39 40 44 45 42 45 44 35 35 35 40 37 42 42 40 35 44 43 45 45 42 43 41 38 45 38 45 44 39 41 35 36 38 44 42 38 35 42 37 37 35 35 36 42 35 38 40 39 35 39 38 42 36 38 44 39 43 36 38 35 39 40 39 36 36 44 44 44 35 42 44 37 39 35 45 38 45 36 41 35 39 38 37 36 37 
38 45 36 36 44 38 35 40 35 36 35 42 35 40 37 43 36 37 37 44 40 35 45 38 39 43 45 45 39 35 41 37 41 39 35 44 40 44 37 41 44 38 42 35 40 38 43 40 38 35 44 41 42 41 44 35 37 44 39 44 37 40 37 44 42 41 40 42 42 36 36 45 39 37 45 43 45 43 41 38 38 36 38 45 43 43 44 44 38 41 36 41 43 44 43 40 38 36 35 41 
35 42 41 43 36 43 41 35 44 44 36 40 43 42 39 40 39 43 36 39 43 42 36 38 44 37 38 36 41 43 40 37 43 43 45 37 43 43 39 37 36 38 45 39 40 43 45 37 38 43 42 42 41 44 36 45 45 44 45 40 44 41 38 37 36 45 43 40 45 42 39 37 39 42 36 44 36 44 43 43 37 44 38 38 45 39 43 42 42 41 43 35 45 38 38 38 41 43 42 43 
42 39 38 41 38 42 41 38 37 35 44 43 35 42 40 41 42 37 37 36 45 43 38 40 38 35 41 36 41 44 42 35 39 42 40 45 43 36 36 39 36 42 44 42 41 38 42 44 36 43 45 37 44 43 36 44 37 40 43 37 37 38 42 36 38 45 35 44 39 45 35 41 39 36 42 42 38 40 38 42 35 38 42 43 44 44 41 44 37 44 42 45 42 35 35 41 44 38 40 44 
37 37 40 43 39 38 42 37 37 42 38 43 43 38 37 35 38 37 45 36 35 42 42 43 38 36 36 40 41 44 38 37 43 45 37 35 39 45 36 43 44 39 39 45 40 44 40 44 45 37 45 42 39 35 41 36 45 38 36 38 37 42 35 38 35 35 37 43 38 41 43 43 42 40 37 40 38 39 42 35 37 39 42 41 39 38 36 42 38 41 38 39 38 43 43 36 42 44 39 42 
41 42 41 40 38 35 36 45 40 37 38 44 41 39 44 35 44 37 40 45 41 40 39 41 43 39 44 40 37 36 42 43 39 37 41 39 35 40 37 43 38 42 43 39 42 35 44 41 43 40 42 43 37 42 44 42 42 36 36 41 42 45 41 38 44 42 42 41 44 37 40 38 41 40 37 42 41 37 37 43 37 40 37 39 40 36 45 45 40 39 39 36 42 38 37 41 44 36 36 42 
38 41 40 43 37 38 36 45 41 44 35 37 45 43 38 42 40 39 36 39 40 35 44 44 44 35 35 43 42 41 37 42 37 38 38 40 35 45 39 38 36 43 37 44 38 36 35 45 43 36 42 37 41 42 44 42 45 41 41 42 44 38 39 41 45 39 43 44 45 43 35 40 43 45 38 45 39 41 44 40 35 41 39 41 41 39 43 41 39 36 37 41 35 37 42 45 45 35 42 42 
38 43 43 42 36 45 40 41 45 45 45 40 42 41 39 37 35 40 39 36 35 40 37 45 41 36 38 37 35 40 36 42 38 36 42 43 42 38 40 38 43 36 36 45 37 44 37 40 35 37 42 35 38 37 44 36 40 43 43 43 36 36 44 37 42 39 36 43 35 45 36 45 37 45 36 39 37 45 36 44 44 44 42 45 36 37 42 39 38 38 45 45 38 38 41 45 37 42 36 44 
44 45 41 45 44 43 39 43 40 41 38 39 39 41 38 39 44 38 35 38 38 39 38 38 35 42 45 42 37 43 44 38 38 44 43 38 39 38 35 38 37 42 36 45 40 35 35 43 43 44 36 38 45 41 44 36 36 45 40 42 38 35 43 42 45 35 41 45 43 42 40 40 42 44 39 43 35 35 37 43 41 40 41 39 40 37 38 42 38 39 45 35 38 44 43 35 38 36 45 38 
42 41 42 38 42 43 38 37 35 42 36 35 45 41 40 44 38 42 35 45 37 42 45 42 38 45 37 35 45 41 39 37 40 44 40 41 36 43 42 38 36 40 43 42 40 40 45 40 43 41 40 45 40 44 38 45 37 39 42 35 44 43 41 37 45 35 42 36 39 45 40 43 35 35 43 45 39 40 37 43 36 36 41 40 39 36 43 36 45 40 45 39 40 44 39 44 38 41 41 45 
44 39 43 38 43 39 36 43 40 41 40 38 42 35 44 37 38 35 42 43 35 45 40 41 40 44 43 40 39 39 38 43 41 42 41 39 44 41 43 35 45 36 44 38 41 35 37 44 37 35 36 36 43 45 43 43 36 44 39 36 35 41 43 40 36 36 40 37 38 42 41 40 39 44 38 35 36 45 43 37 45 37 39 44 42 45 43 42 44 41 45 41 36 36 38 35 45 40 36 39 
38 43 43 40 38 42 40 43 41 45 40 41 36 39 35 45 42 42 44 35 44 45 36 45 43 36 41 43 35 35 37 36 45 38 39 36 42 41 41 45 45 36 42 35 36 41 38 37 39 39 38 41 39 41 43 41 36 38 40 40 35 43 43 42 37 41 45 44 42 41 39 42 37 40 43 36 44 41 45 39 41 36 41 36 45 43 44 40 45 35 38 37 36 38 38 40 38 45 41 41 
35 36 36 44 39 41 40 41 40 41 45 44 44 43 40 40 39 45 45 39 35 43 42 45 45 44 38 40 43 40 40 41 44 44 37 38 40 42 40 41 38 37 41 45 36 44 42 37 44 44 44 41 43 40 42 35 40 37 42 35 45 42 43 35 40 45 44 39 43 37 42 37 39 43 42 43 45 41 44 41 39 45 44 37 37 38 45 40 35 37 37 43 38 42 40 44 38 40 38 39 
37 39 36 43 39 39 40 41 45 39 40 39 39 35 42 40 39 44 40 38 42 36 37 37 45 37 39 35 44 35 37 38 44 35 40 42 37 43 35 40 36 40 36 39 45 42 42 43 42 41 41 41 39 43 43 44 39 36 35 42 39 45 40 38 40 41 42 43 43 37 35 40 45 45 42 40 38 43 41 38 38 41 43 35 37 44 42 36 39 35 36 38 38 36 41 36 43 39 35 40 
36 41 40 43 41 42 45 37 39 42 38 35 36 39 39 41 45 40 38 42 35 44 41 44 36 36 36 45 40 37 35 44 45 35 36 38 39 35 42 36 35 43 40 35 44 45 38 39 35 39 38 40 44 40 42 41 42 38 42 44 44 44 36 43 38 35 39 40 39 35 43 35 37 44 41 35 35 37 40 37 36 35 39 35 39 45 39 44 43 37 39 45 41 39 39 42 45 41 38 44 
40 35 35 43 42 45 38 39 37 42 42 44 36 42 38 44 42 42 35 45 41 40 37 42 41 35 41 37 35 36 37 35 41 36 42 38 41 40 40 39 37 40 41 35 37 36 43 39 37 40 43 36 43 37 41 43 38 41 36 45 37 45 42 43 40 45 38 43 39 35 36 41 39 35 40 39 39 38 42 41 41 35 45 40 38 39 44 36 41 41 38 43 38 40 40 35 35 41 45 44 
45 36 43 42 43 35 39 41 39 35 41 39 35 39 39 38 43 45 41 38 42 39 39 36 35 42 40 41 36 43 42 43 41 44 42 40 38 41 44 35 41 41 41 36 42 37 36 39 39 44 35 42 35 45 37 35 45 35 38 37 39 41 38 44 44 38 43 43 39 40 41 43 42 42 36 37 36 41 37 44 40 42 38 35 35 43 38 44 40 43 45 44 45 45 38 39 35 43 37 43 
40 45 42 43 45 42 37 37 37 41 41 41 43 42 38 40 37 35 37 39 39 36 36 44 36 36 45 36 36 40 43 40 40 41 45 41 37 35 38 36 38 35 42 44 43 36 38 42 45 45 37 37 37 44 37 43 37 38 44 38 40 45 36 41 39 40 38 37 37 45 37 35 42 41 44 44 44 40 40 43 41 38 36 37 41 38 35 42 38 36 43 40 39 37 36 36 39 37 40 40 
37 43 36 37 36 38 41 42 41 42 39 37 35 40 41 41 37 35 38 45 42 43 39 41 39 38 38 39 39 37 36 35 37 39 40 42 42 41 43 45 39 38 39 35 40 40 35 43 40 39 39 36 43 38 36 36 44 44 43 42 42 35 38 45 38 39 45 38 38 38 44 36 41 39 44 45 37 45 42 43 43 37 39 44 41 35 43 35 44 43 38 35 37 43 45 44 40 40 40 41 
36 38 36 43 41 36 38 45 39 35 40 37 36 37 39 45 45 40 36 40 35 41 45 45 44 38 39 43 42 37 39 36 41 36 45 40 43 44 42 41 44 41 35 37 38 40 44 45 35 43 45 35 41 45 43 35 36 36 43 38 35 44 41 41 43 37 45 44 38 44 36 44 35 35 43 39 35 44 35 41 37 45 36 39 38 37 41 36 37 35 38 43 40 38 38 37 40 37 44 39 
36 36 42 45 38 41 40 43 36 36 45 45 39 37 41 45 35 39 36 44 35 37 45 44 37 44 41 35 41 37 40 43 40 45 39 43 38 45 36 40 44 39 39 40 44 35 42 45 37 39 39 41 38 36 39 39 39 41 40 43 45 38 39 37 38 42 36 41 37 36 42 44 42 45 38 40 35 36 42 41 44 35 42 39 43 40 44 40 43 37 43 35 35 44 42 41 36 42 44 44 
43 37 44 35 42 37 37 38 38 39 37 43 43 40 37 35 35 45 43 44 36 45 41 40 36 45 39 38 40 36 36 42 35 45 40 45 45 42 41 38 35 43 42 42 40 38 42 42 40 37 41 42 37 43 39 35 40 35 39 39 36 35 45 35 35 42 43 42 41 37 44 45 45 43 44 42 44 35 40 39 38 45 43 37 44 41 44 44 35 43 38 41 41 41 35 40 35 38 35 37 
37 39 38 38 37 36 43 37 44 39 40 41 38 43 37 37 45 37 37 37 37 44 43 35 37 39 35 37 40 41 38 41 36 38 45 41 39 45 38 35 43 44 40 45 40 41 39 41 38 39 39 41 37 43 35 43 42 39 39 45 40 35 44 37 41 36 39 37 43 42 37 35 42 39 35 42 43 38 38 35 43 40 37 40 42 44 35 37 45 40 35 40 38 43 36 42 45 35 39 37 
39 35 40 38 44 45 40 38 44 39 37 42 44 38 45 41 37 43 40 45 44 38 36 36 44 45 37 37 45 45 40 38 35 44 45 45 44 41 38 35 39 41 41 44 39 35 38 41 40 42 45 45 40 44 35 38 38 38 37 40 41 35 44 35 38 38 37 38 42 44 37 39 39 36 45 43 39 42 43 40 43 40 38 40 44 41 36 36 45 35 35 41 37 44 38 35 39 35 43 36 
35 36 36 37 45 43 40 35 42 44 42 44 41 35 42 43 38 35 43 39 38 44 36 39 37 39 36 39 44 39 37 41 39 35 40 35 42 45 38 45 40 43 42 36 45 45 37 38 35 45 36 40 41 43 45 44 41 44 35 42 40 45 44 37 35 43 44 45 44 42 38 35 36 41 43 41 45 35 41 36 42 43 42 38 43 45 37 41 35 36 43 37 37 41 44 45 40 39 42 38 
45 38 42 40 40 36 36 41 36 36 39 43 44 37 45 37 42 36 40 43 38 37 44 44 36 44 39 38 39 35 41 40 42 37 41 37 45 40 35 35 35 37 35 41 44 39 44 44 41 44 45 36 36 37 44 35 39 44 35 43 36 40 43 40 43 43 38 45 37 36 45 40 43 39 37 45 39 36 44 38 43 35 40 42 37 45 39 45 39 38 38 43 41 42 40 35 36 45 40 35 
44 43 36 43 44 35 37 35 45 36 42 35 42 44 45 45 42 35 43 42 35 37 42 35 37 38 40 38 40 37 45 35 38 40 45 43 41 43 45 37 36 38 39 44 41 43 40 39 44 42 41 42 35 43 36 44 40 40 40 45 40 39 44 44 42 35 37 43 39 44 41 43 40 39 38 44 35 37 45 42 37 35 43 44 45 41 42 42 36 35 43 36 37 42 44 42 44 41 37 45 
45 45 36 35 36 42 43 40 37 44 39 44 36 37 37 43 43 41 41 36 41 36 38 43 39 36 41 41 37 40 45 36 43 36 40 37 39 39 44 45 37 40 44 44 41 37 41 42 36 45 41 38 36 37 36 35 40 38 36 45 38 36 44 38 40 43 35 44 45 37 41 41 44 38 36 40 44 40 44 37 45 44 40 38 41 38 37 41 36 45 39 40 40 35 37 43 42 39 39 38 
43 37 41 39 42 41 45 37 38 39 42 42 41 41 43 39 41 40 40 41 36 40 44 45 45 44 41 39 43 44 44 35 37 45 42 40 36 35 41 35 35 41 37 41 36 41 44 35 38 35 42 44 35 42 37 44 44 45 44 35 36 37 39 40 37 40 41 42 44 39 39 42 45 36 41 44 38 36 45 36 43 38 42 44 39 43 41 38 44 36 41 39 42 41 35 39 42 40 42 41 
35 45 43 45 36 38 37 39 40 43 36 40 43 41 43 38 40 40 41 41 42 37 44 44 40 40 39 42 36 36 43 39 39 36 44 45 38 39 36 41 44 41 45 44 44 41 42 38 44 38 37 41 38 42 44 35 43 37 44 43 40 38 36 45 43 45 39 38 43 43 39 41 44 36 36 40 41 43 41 41 41 36 39 43 44 40 35 40 35 42 37 39 45 45 36 39 41 37 44 44 
36 40 41 40 36 41 35 38 42 41 36 41 40 43 43 41 42 44 37 43 43 43 35 43 41 41 40 40 38 45 42 40 39 40 45 42 37 35 37 35 43 43 39 42 45 45 38 44 42 36 42 44 43 40 42 45 35 37 38 44 35 42 38 39 39 35 45 44 41 37 42 36 36 43 45 41 45 37 45 42 38 40 43 38 44 37 36 45 38 35 41 39 35 44 40 42 36 37 35 36 
35 35 44 44 38 36 37 37 35 43 38 43 35 36 39 35 43 43 43 35 42 37 44 36 36 41 45 39 40 45 41 37 42 40 39 40 44 36 44 44 38 44 38 40 44 42 39 35 40 40 45 38 42 45 44 44 36 45 36 38 37 37 39 41 40 39 42 41 40 41 41 38 42 37 35 37 45 38 42 41 43 38 36 41 41 37 44 40 40 45 38 35 36 42 45 41 42 35 42 40 
43 45 37 37 43 37 36 39 38 43 41 41 38 42 37 43 37 36 36 35 43 40 39 35 36 42 40 45 44 35 43 37 44 43 44 45 36 40 44 37 37 45 40 38 41 41 35 40 38 39 36 42 35 40 37 35 43 39 42 37 45 37 40 35 35 38 37 35 40 42 36 44 36 45 39 45 42 36 42 45 38 41 45 35 45 42 39 35 42 42 40 42 40 39 35 36 43 42 45 44 
40 35 36 39 40 41 37 39 45 44 38 43 42 43 39 37 36 41 38 36 43 40 44 42 41 38 42 40 45 41 37 45 41 39 38 42 40 45 40 41 45 37 38 36 35 35 44 36 37 44 35 39 41 39 39 43 45 45 43 35 40 43 42 37 38 42 40 35 45 43 39 42 45 39 40 43 40 43 43 39 37 39 43 43 42 35 40 36 45 43 39 43 37 40 44 40 41 40 37 43 
36 42 41 36 37 35 44 43 38 37 44 41 41 39 38 43 35 39 37 41 39 39 36 45 39 37 38 40 41 43 40 39 43 38 42 35 37 41 37 35 43 43 39 45 41 44 40 40 35 35 36 37 36 45 44 41 43 44 42 39 41 41 42 39 37 44 43 36 39 42 40 42 42 39 39 42 35 39 36 43 43 37 37 44 35 41 45 41 45 38 44 36 41 35 36 43 41 44 43 44 
38 35 42 35 36 44 38 40 41 42 42 38 38 45 37 38 41 38 45 45 45 42 35 45 41 36 42 38 42 39 36 38 44 44 35 37 36 45 41 45 43 37 41 36 44 40 39 40 42 37 37 40 36 40 43 38 44 36 44 40 41 42 39 43 40 36 45 35 45 41 35 37 40 37 35 43 40 43 41 43 43 38 39 45 44 39 45 39 45 35 36 36 38 36 38 37 43 42 45 38 
35 42 41 39 37 41 39 42 40 44 38 35 44 36 44 38 39 42 35 37 39 38 44 35 36 45 44 37 41 36 45 45 43 42 43 41 45 35 36 43 39 38 44 41 45 45 36 38 39 41 43 38 41 40 38 44 45 37 44 39 43 43 43 41 43 40 45 41 37 40 38 39 41 45 40 37 43 37 43 38 38 38 44 42 37 43 44 41 36 36 40 35 37 39 37 42 36 38 42 36 
39 39 40 38 41 38 38 38 40 41 39 39 36 39 40 38 45 36 41 36 44 41 43 35 43 41 45 37 45 37 41 40 35 37 41 45 40 38 40 38 39 35 45 40 35 45 44 36 41 36 36 43 37 38 42 36 39 42 38 43 43 40 37 42 36 41 39 44 43 38 36 37 44 41 36 42 41 45 36 36 45 44 39 45 39 40 40 35 44 41 36 42 37 40 42 35 43 39 39 42 
39 35 37 38 40 45 44 36 43 45 35 35 44 41 43 39 35 40 36 38 35 44 39 38 36 37 45 44 40 43 39 36 40 37 39 43 41 43 39 42 37 45 45 43 38 42 36 45 45 44 38 38 44 35 45 38 42 42 43 38 42 38 36 38 43 43 35 43 36 44 43 42 43 43 42 42 36 41 36 43 43 39 41 43 44 37 43 37 41 42 41 44 42 36 35 39 36 39 41 44 
45 45 37 43 37 44 41 37 42 41 35 39 38 42 44 35 42 42 36 41 45 45 38 38 43 35 36 44 42 42 40 40 42 35 36 41 40 39 41 39 36 39 37 44 36 45 40 39 40 39 37 38 45 37 40 36 41 38 36 42 38 38 40 38 44 43 40 37 39 35 39 35 42 38 35 35 41 42 40 37 39 37 35 37 36 40 37 41 43 36 41 45 39 35 38 36 41 42 42 39 
40 36 43 42 38 41 37 45 45 45 42 41 45 45 45 36 36 43 35 39 36 35 39 36 37 42 44 40 42 44 44 40 35 44 42 45 35 45 38 43 38 44 39 39 39 40 41 42 45 38 36 45 38 35 36 42 39 37 45 35 42 42 45 42 43 39 44 44 35 42 35 40 41 40 40 36 38 43 45 36 39 36 42 42 35 39 35 42 40 39 38 40 37 44 42 38 43 44 39 39 
40 37 35 36 45 39 36 41 45 40 43 35 39 35 35 37 42 35 44 38 42 43 42 43 36 44 39 35 36 42 39 45 45 40 35 45 38 45 38 40 44 42 40 44 45 38 44 43 36 35 41 45 35 44 37 38 40 40 36 38 41 44 44 43 45 41 40 42 36 43 37 43 39 39 43 44 43 36 41 36 38 45 35 36 40 41 43 35 36 42 43 43 36 43 38 42 37 38 39 44 
39 37 39 42 41 35 40 38 41 43 37 44 36 42 38 41 39 38 43 44 45 41 44 37 36 45 36 39 44 42 45 36 41 44 39 38 39 37 43 40 37 42 43 43 36 37 40 38 36 44 35 36 42 35 35 37 44 37 44 41 44 43 39 36 36 45 35 45 43 44 45 42 37 41 38 35 45 38 39 37 39 43 39 35 38 36 41 44 40 37 40 37 37 45 40 43 44 44 35 36 
38 35 41 41 43 40 36 41 43 37 41 39 45 43 38 38 45 44 45 39 37 45 39 43 41 35 36 43 35 40 44 37 41 39 37 40 38 37 44 36 39 36 43 45 40 36 43 37 39 44 39 37 39 42 40 39 38 40 37 45 42 38 44 38 43 40 43 42 43 38 45 37 43 41 35 35 40 35 42 41 44 35 45 38 44 43 42 36 41 40 42 44 44 43 43 45 45 44 45 38 
43 38 40 44 43 44 39 41 40 43 39 42 41 35 35 43 41 44 45 42 38 35 40 37 37 37 42 36 40 35 39 37 39 40 45 36 35 38 45 42 35 40 36 38 39 43 43 35 42 42 40 35 36 45 36 39 41 43 38 44 39 38 42 45 35 43 42 45 42 40 39 36 40 36 42 37 37 41 41 44 37 45 41 42 37 43 45 45 41 39 37 39 37 43 35 35 37 45 40 40 
40 45 37 44 41 40 35 35 44 43 45 37 42 43 37 40 40 41 39 43 45 42 35 42 41 39 37 40 42 35 45 39 44 40 42 37 36 42 45 36 36 36 41 36 39 42 40 36 44 39 38 37 43 38 40 44 41 35 38 36 44 44 37 36 35 44 38 36 45 40 40 45 37 44 36 42 35 41 44 42 39 35 37 35 44 35 43 35 44 42 44 41 35 41 38 35 44 45 44 41 
37 38 44 40 39 40 40 36 44 37 39 38 38 36 36 35 42 36 40 36 38 43 39 39 44 39 38 38 36 44 39 39 45 41 38 36 42 45 43 35 43 44 36 36 38 39 37 45 37 43 38 44 39 37 40 40 43 36 43 37 43 42 37 40 44 38 44 39 45 37 38 44 44 37 36 36 38 40 44 38 41 40 39 45 38 36 39 35 36 38 43 45 42 43 39 42 35 39 36 41 
38 45 39 45 42 36 39 42 38 41 35 38 40 45 44 45 39 37 38 38 40 45 40 43 43 40 44 40 45 44 45 38 36 38 42 43 42 35 40 45 37 37 38 40 38 43 45 37 44 36 36 41 35 41 40 42 40 40 40 39 45 42 37 45 35 36 35 44 39 39 42 45 39 37 38 45 37 35 37 44 45 35 37 42 41 35 45 38 42 44 39 45 35 36 36 45 41 43 41 40 
37 44 35 37 44 43 40 42 44 44 36 41 38 35 40 40 41 35 44 43 43 37 37 42 37 35 38 44 40 42 39 37 41 37 36 43 38 39 45 45 39 45 44 36 35 36 38 35 36 44 38 36 35 37 42 37 37 39 45 41 41 43 40 40 37 40 44 39 35 45 44 36 35 38 43 45 44 35 40 39 36 45 37 44 43 42 40 40 39 45 45 41 37 36 44 37 44 38 43 38 
36 41 40 38 37 40 44 40 36 40 35 35 44 40 42 36 35 36 37 38 42 35 40 35 43 42 40 36 44 38 43 40 41 45 43 35 41 43 43 41 41 35 36 44 43 40 40 40 45 39 40 43 35 36 36 41 42 36 40 45 39 35 39 39 42 44 44 44 39 40 36 44 40 35 40 44 42 43 42 38 37 38 42 43 44 39 36 42 44 43 40 45 37 43 39 37 45 41 44 40 
36 44 40 36 38 40 36 36 39 37 45 39 45 41 41 41 39 45 35 35 40 37 42 45 44 40 38 39 35 42 41 40 43 42 42 41 43 44 44 41 37 36 39 39 39 42 41 41 43 39 35 38 41 40 44 36 43 38 43 39 45 36 38 43 41 35 44 35 40 40 41 40 39 35 41 37 38 43 36 45 39 44 41 40 43 44 42 45 42 35 36 35 44 35 42 36 38 38 36 43 
45 40 36 37 40 37 39 41 39 38 43 36 44 43 44 38 43 45 35 41 39 36 37 42 36 37 43 42 45 35 39 43 45 37 36 37 39 41 41 41 42 36 43 43 37 40 36 35 39 43 44 40 38 39 37 40 38 41 39 40 45 43 42 42 41 39 42 43 38 38 45 38 36 39 39 40 37 36 40 41 45 43 42 38 40 35 44 36 38 38 41 42 40 40 35 42 36 44 35 42 
