100 200 400 5 
17 14 12 20 11 
16 16 19 17 18 
14 11 18 11 16 
13 20 13 18 12 
20 10 15 13 14 
17 11 17 13 11 
13 13 15 14 13 
20 16 16 20 17 
15 13 18 19 12 
17 19 15 12 17 
13 19 17 15 14 
14 16 17 18 14 
14 13 11 20 19 
11 15 15 17 11 
16 16 15 16 16 
20 10 14 17 14 
15 13 19 16 16 
19 14 12 17 19 
19 16 12 19 17 
10 10 16 17 16 
10 13 20 14 20 
13 17 11 14 17 
12 13 16 10 13 
20 15 20 19 20 
12 14 12 13 13 
10 15 20 15 18 
10 18 15 19 15 
16 20 19 20 13 
15 11 13 17 18 
11 17 10 15 20 
15 12 12 13 15 
13 13 18 20 12 
12 19 11 11 16 
13 10 16 15 17 
19 15 15 15 14 
17 20 17 12 20 
17 10 11 10 19 
12 14 14 17 20 
11 14 12 13 20 
19 12 10 12 19 
19 20 10 12 17 
11 16 10 20 13 
18 17 19 14 20 
10 10 11 11 20 
19 16 18 16 15 
13 12 19 10 12 
13 19 18 15 17 
12 19 19 11 16 
19 13 10 15 15 
16 16 10 19 18 
10 18 12 12 17 
16 12 10 13 19 
20 15 17 14 12 
18 16 12 11 18 
15 13 14 20 20 
14 14 20 19 11 
12 10 11 13 10 
18 11 19 13 11 
15 10 12 17 12 
15 12 14 20 16 
15 16 18 15 15 
20 12 15 19 14 
18 10 20 19 11 
17 10 13 18 20 
13 19 10 15 14 
17 11 20 12 19 
19 18 17 15 15 
10 14 20 20 16 
14 12 11 19 12 
10 19 13 18 13 
12 11 16 15 13 
10 12 15 19 15 
19 11 15 10 10 
11 19 15 17 11 
18 10 11 12 13 
17 17 10 15 10 
20 18 17 15 11 
11 19 13 18 15 
13 16 20 18 10 
13 16 18 18 16 
16 16 10 11 19 
17 18 15 15 15 
18 20 14 15 18 
20 10 11 11 16 
11 17 11 15 20 
14 14 10 14 14 
15 17 19 19 19 
15 14 15 11 19 
16 15 10 15 19 
14 17 18 17 13 
17 12 13 17 18 
12 19 14 11 17 
20 19 18 15 20 
14 12 18 14 12 
16 20 16 19 15 
20 11 19 15 11 
18 13 15 11 11 
16 14 12 20 14 
13 20 16 16 16 
18 14 20 10 10 
11 15 12 17 20 
11 19 15 13 14 
13 10 17 16 15 
14 18 17 17 16 
11 18 19 19 16 
19 12 11 14 14 
12 14 17 16 16 
11 18 14 10 13 
18 16 15 19 11 
10 18 13 18 14 
10 20 11 13 18 
15 16 10 19 10 
12 15 15 16 15 
11 14 10 16 12 
19 13 18 11 20 
14 14 19 16 15 
19 18 19 17 20 
20 17 10 11 10 
14 19 10 17 11 
16 13 13 11 18 
20 20 15 11 12 
12 15 12 14 16 
18 14 13 18 11 
20 19 18 19 13 
14 18 20 10 16 
10 14 11 12 17 
10 11 12 18 17 
16 20 10 14 18 
16 20 12 11 12 
15 14 16 16 16 
10 17 11 18 18 
19 12 15 11 10 
20 14 18 19 15 
17 13 14 12 15 
18 13 16 14 15 
18 20 18 17 17 
20 16 14 17 18 
18 13 13 20 13 
15 11 14 14 15 
10 12 11 15 16 
14 20 18 17 13 
14 15 10 19 11 
10 13 13 16 17 
15 15 15 10 17 
11 11 19 10 17 
11 20 10 19 12 
13 14 14 12 11 
18 15 11 13 13 
12 16 15 12 15 
20 20 12 12 18 
10 10 12 20 16 
19 14 13 11 15 
12 19 11 13 15 
15 13 13 15 10 
10 10 11 14 12 
15 12 13 15 13 
12 10 20 13 10 
15 12 11 11 11 
17 19 11 14 16 
13 14 10 11 15 
12 18 18 20 11 
13 17 17 20 17 
10 10 16 13 20 
18 16 13 15 13 
16 20 16 14 14 
12 15 14 15 18 
16 12 14 16 11 
11 17 14 17 15 
17 15 20 15 12 
11 14 15 12 13 
293 212 290 230 215 28806 
228 254 296 195 229 21279 
198 252 207 158 221 28409 
128 147 197 225 296 21157 
123 255 204 292 135 29305 
219 128 264 287 142 23114 
237 158 200 255 173 23276 
156 133 177 263 134 21658 
148 274 280 136 157 24808 
145 231 274 232 132 28911 
184 155 134 121 288 24334 
179 242 267 199 144 25600 
272 184 194 221 156 24509 
133 258 140 139 275 25010 
125 157 205 274 265 27334 
149 295 140 248 142 29936 
230 164 257 134 229 29607 
220 128 139 161 202 20049 
141 136 277 235 260 20880 
249 284 201 160 238 24690 
124 225 195 187 197 22168 
137 258 158 222 219 26088 
283 215 244 285 130 23675 
127 120 209 233 296 25648 
266 146 241 202 157 28424 
236 222 222 139 237 23778 
130 274 287 127 209 28621 
284 298 166 185 191 25143 
253 131 272 235 154 27771 
197 141 186 258 165 22730 
250 189 284 264 247 26938 
133 183 185 143 138 22818 
260 198 153 275 184 23555 
180 238 288 165 271 29966 
179 183 256 296 140 26287 
121 126 133 232 196 26409 
261 291 186 204 232 25279 
162 257 261 184 147 22957 
140 181 170 138 147 20622 
184 136 209 139 125 25086 
134 213 164 252 288 29201 
204 276 276 299 167 22410 
262 127 164 286 182 23083 
132 166 233 300 281 27505 
207 293 150 235 196 23073 
120 273 224 181 233 22477 
166 247 202 160 192 20450 
242 209 226 245 219 21091 
241 194 142 181 210 26650 
270 251 295 283 181 29579 
239 286 262 156 205 21144 
290 269 231 272 146 27011 
159 173 258 273 294 24978 
143 186 253 290 146 24793 
185 157 202 188 149 29860 
199 252 166 182 224 28475 
251 231 229 238 167 28632 
258 279 227 294 234 20538 
206 209 131 285 226 21656 
176 292 214 242 243 21610 
174 255 143 199 181 25575 
177 204 146 238 190 21960 
190 130 245 211 250 29316 
178 128 300 258 159 29872 
228 141 277 212 131 22298 
139 287 151 171 284 25141 
279 269 152 279 178 28192 
155 293 274 199 149 27649 
222 236 224 231 156 23715 
217 172 239 185 138 24802 
212 141 123 197 137 23155 
166 255 157 126 241 21056 
143 213 197 197 209 29817 
228 212 295 174 135 27304 
209 198 246 265 295 22747 
148 138 294 152 185 20993 
265 261 293 179 284 28058 
229 128 293 137 187 20862 
154 258 237 232 290 23652 
162 138 160 183 182 27213 
193 283 171 266 249 22647 
174 192 138 266 144 28693 
191 197 218 128 214 26492 
119 250 146 200 173 25823 
249 212 179 183 211 25909 
260 283 239 169 164 21347 
161 258 166 193 217 21484 
243 204 170 185 249 23793 
203 285 261 261 220 23860 
261 162 252 255 177 20096 
167 211 129 267 226 29941 
278 142 220 270 122 25605 
187 252 176 152 243 24021 
210 142 182 216 122 28382 
152 227 274 276 282 28180 
275 162 211 280 220 20424 
203 239 246 165 216 25290 
150 268 253 209 300 25030 
191 257 130 148 211 29884 
142 255 170 195 273 28953 
36 40 38 37 41 43 42 41 37 36 36 40 43 36 36 41 42 38 39 41 45 38 36 41 36 37 43 40 45 42 41 38 37 45 44 41 41 45 39 45 45 39 43 35 39 41 42 40 44 40 40 36 35 38 38 41 35 42 41 41 35 37 36 35 41 35 35 37 39 43 42 36 43 40 35 35 38 36 37 43 43 43 38 40 40 43 43 36 41 40 40 45 42 44 41 36 35 38 42 44 35 40 42 43 38 39 40 37 36 36 41 45 36 43 38 36 42 43 44 43 38 40 40 45 36 37 40 39 36 41 44 43 44 36 41 43 42 37 43 38 43 35 40 41 42 39 42 43 45 35 43 44 41 44 44 40 39 37 36 38 38 38 38 38 35 44 38 35 45 36 42 40 41 38 45 41 40 36 39 40 40 36 39 39 36 42 37 37 45 45 36 39 42 43 42 38 40 42 36 39 
41 41 44 41 43 36 39 41 44 37 43 37 42 35 41 37 36 42 37 36 42 35 37 40 37 38 35 42 39 41 38 44 42 41 40 38 36 36 35 39 37 39 39 36 42 36 45 44 35 42 35 41 39 38 37 40 39 38 40 37 43 44 39 38 37 45 37 42 44 40 41 39 41 35 42 38 43 38 36 36 43 38 39 35 45 36 37 41 40 39 36 35 39 45 45 45 39 36 35 36 35 35 39 44 35 41 45 39 43 35 43 36 41 35 43 44 40 39 44 36 39 36 40 37 45 35 39 42 44 37 45 40 36 40 42 39 36 36 37 41 42 40 37 40 44 40 35 43 43 36 39 44 44 37 36 38 43 37 41 39 38 45 40 43 45 45 35 43 41 44 41 44 36 43 40 40 45 37 45 35 41 45 45 41 38 43 44 44 38 37 40 44 45 41 41 39 43 45 43 44 
43 39 43 42 41 40 40 43 44 40 35 36 41 35 38 35 35 44 39 42 36 35 41 36 45 43 36 37 44 38 40 38 42 45 43 36 35 40 42 42 38 35 41 39 43 44 43 44 39 39 44 41 42 35 38 36 44 45 42 39 39 40 40 45 40 41 38 42 35 44 36 36 40 43 39 37 45 41 41 35 38 41 35 38 36 45 43 35 40 44 40 42 35 37 42 43 35 38 36 40 39 41 44 43 40 41 37 45 37 39 40 38 38 42 38 36 43 38 43 39 39 43 42 44 36 41 43 38 44 43 35 42 41 38 39 36 35 37 38 42 45 35 36 42 45 35 43 38 36 37 40 41 39 35 44 35 35 37 42 38 40 40 39 45 38 35 35 44 43 44 37 40 38 43 44 41 45 44 39 36 39 43 39 41 37 37 39 44 42 41 35 37 41 40 38 39 44 36 36 40 
39 39 42 37 43 45 36 45 39 37 36 38 45 41 35 40 42 36 43 42 42 35 38 37 43 35 40 36 41 39 44 45 44 45 45 43 35 45 41 45 42 36 38 38 39 43 41 39 42 37 35 38 44 40 43 40 45 39 39 40 38 45 35 39 39 41 37 43 39 36 41 42 42 45 39 39 35 44 37 37 36 45 41 39 44 36 37 38 36 43 44 39 35 44 35 39 40 41 45 41 39 37 36 40 36 39 38 44 44 45 45 37 35 39 41 43 41 43 41 42 40 37 44 45 39 42 39 38 41 43 42 35 35 37 40 41 45 39 37 45 37 43 42 40 44 43 44 43 36 44 35 35 40 44 37 42 37 36 36 36 37 43 37 38 45 35 42 41 41 45 36 39 38 45 42 36 39 39 36 38 43 38 41 45 42 39 40 41 45 45 45 39 40 39 44 45 43 41 37 43 
44 39 44 39 38 41 41 36 38 39 35 36 35 45 40 35 43 40 35 40 40 41 35 35 41 45 39 45 38 41 38 39 45 44 42 45 41 40 35 40 38 35 42 44 43 35 35 42 42 43 42 40 40 39 43 43 42 39 37 45 40 40 36 40 44 35 44 39 42 40 43 37 40 37 36 37 41 41 38 37 38 43 45 41 37 44 45 45 40 41 39 41 40 43 37 36 40 42 45 39 35 45 35 40 45 36 45 43 36 35 37 41 40 44 43 38 45 45 35 45 38 45 44 35 40 45 38 36 44 38 42 38 43 38 43 44 42 42 41 35 42 38 42 41 38 42 45 43 36 44 37 45 38 38 45 39 38 41 41 40 43 42 44 44 45 41 40 36 41 45 38 41 36 41 36 44 41 42 43 42 42 37 38 38 36 36 42 37 45 43 40 35 37 44 35 43 40 39 44 39 
43 36 37 40 42 41 42 36 43 39 42 45 35 41 38 44 35 35 40 36 41 45 37 39 38 38 37 43 36 42 45 37 44 35 44 35 44 38 42 35 45 36 37 40 39 35 43 43 38 41 37 42 36 39 36 37 42 44 36 43 35 44 36 37 42 42 43 38 40 35 39 43 41 37 45 41 37 39 36 38 40 39 42 38 35 45 42 35 38 39 45 44 43 42 39 40 40 37 37 42 40 36 36 43 40 41 43 42 39 44 43 44 42 36 41 40 35 41 37 35 43 44 42 45 37 43 39 37 36 41 39 42 44 35 41 42 40 44 45 45 45 43 45 41 37 39 35 43 41 41 40 44 41 39 41 39 37 40 43 38 41 36 41 45 43 38 45 44 40 38 35 40 44 38 37 43 37 39 39 35 39 42 44 43 39 42 38 43 39 35 45 38 42 35 35 37 45 45 44 38 
35 37 36 43 42 38 43 44 37 44 39 43 43 42 43 37 35 39 39 41 40 42 40 44 45 43 39 43 37 38 38 38 38 37 44 45 37 40 43 38 40 38 38 45 37 38 40 44 44 38 44 39 36 43 40 36 42 38 41 36 44 40 41 40 37 45 37 41 37 38 35 38 41 36 40 42 44 39 37 39 36 39 37 43 43 35 45 37 35 44 39 42 35 45 42 38 35 43 39 36 43 35 37 42 41 42 37 38 44 36 37 41 42 35 40 38 42 37 43 35 40 36 44 44 39 38 36 35 37 41 38 45 38 35 43 45 44 36 41 38 37 38 36 41 39 40 35 36 41 38 44 39 36 42 41 37 41 42 41 35 36 45 42 39 42 39 40 37 41 43 36 37 40 45 35 37 40 42 45 35 39 44 42 35 43 44 40 42 41 36 43 45 40 37 45 42 36 41 36 37 
37 44 38 36 44 35 44 44 36 35 40 41 42 35 35 39 39 37 40 45 35 38 39 43 42 42 42 45 37 38 40 38 39 41 43 39 36 41 35 43 36 42 37 40 37 39 40 35 36 35 40 43 44 37 40 44 45 45 40 38 38 38 36 36 45 41 41 37 35 40 36 40 39 37 39 35 41 38 37 44 42 40 36 40 36 45 36 44 36 44 41 40 45 35 36 41 40 39 40 38 42 35 41 41 35 39 35 41 43 35 40 37 36 40 39 43 41 40 35 45 44 37 38 40 38 35 39 43 35 42 44 35 45 43 45 45 39 37 37 35 39 37 45 35 38 42 42 41 44 42 41 37 36 43 39 36 45 39 37 45 43 44 45 41 43 39 40 41 36 36 37 39 41 36 42 35 41 45 35 44 45 35 45 42 45 42 43 37 38 44 45 36 40 37 43 41 35 44 39 43 
44 43 42 35 41 35 41 45 42 40 39 42 41 41 41 45 42 40 44 39 35 41 35 37 36 35 43 44 42 36 35 41 44 43 45 37 45 39 43 41 39 39 45 43 45 38 36 35 41 38 41 45 41 45 44 35 45 41 45 44 41 44 40 38 43 39 37 41 41 37 39 41 40 45 42 43 37 39 38 37 37 45 45 40 40 42 40 38 43 37 39 44 44 39 40 35 41 42 43 37 37 45 35 36 44 40 38 39 38 38 39 38 36 35 39 43 38 35 38 36 36 37 43 43 43 43 45 43 37 43 36 43 42 39 45 44 39 36 45 43 45 41 35 43 42 37 40 41 39 44 38 43 39 38 38 37 39 45 37 35 43 39 42 38 41 42 40 44 43 40 38 36 35 38 43 37 43 43 43 37 39 39 43 43 39 35 41 40 45 42 36 37 41 39 42 42 36 44 43 38 
38 36 36 39 36 40 39 35 44 40 42 39 40 43 44 44 38 40 39 45 40 42 35 45 42 45 40 41 36 38 37 36 39 41 42 40 41 44 36 39 41 45 35 36 38 42 35 42 42 36 41 37 41 45 36 42 43 43 42 35 45 41 40 44 40 36 45 40 45 45 43 37 38 41 38 40 39 40 35 36 36 44 36 43 38 35 41 40 37 36 45 41 44 36 39 43 38 38 43 38 37 45 42 42 44 36 39 39 36 35 37 44 37 44 35 40 45 38 43 38 35 45 39 44 37 40 42 36 40 43 41 43 39 36 39 38 37 38 45 44 43 44 40 44 39 43 44 45 40 42 40 35 44 45 42 35 36 36 42 40 41 43 45 44 36 38 44 38 45 38 43 44 41 40 36 35 41 37 36 39 38 44 43 35 45 38 39 36 44 41 40 36 37 45 35 38 37 43 43 42 
37 43 35 44 40 39 43 42 42 36 39 45 36 38 39 40 35 41 37 37 35 38 45 38 43 43 45 36 39 44 42 37 43 39 41 36 45 45 43 42 38 35 42 43 44 35 35 39 39 35 42 44 39 42 35 36 36 38 43 37 45 40 41 38 40 40 37 44 44 43 35 44 35 40 39 43 41 43 41 45 44 35 41 42 42 43 44 42 42 38 36 40 35 37 45 44 43 40 43 43 41 38 43 41 41 39 39 45 39 36 44 41 41 43 44 35 41 44 36 43 42 44 44 37 43 39 41 40 38 42 42 35 35 39 38 45 40 40 38 39 35 36 41 35 37 45 45 35 42 39 39 35 38 42 41 41 42 41 41 41 37 40 45 40 41 35 36 45 44 44 38 45 40 41 43 40 38 36 43 36 39 44 41 44 43 39 43 44 36 36 40 44 44 44 41 42 35 39 36 38 
44 41 39 40 44 42 36 43 38 35 37 45 39 42 38 44 44 43 39 44 39 43 42 35 44 35 36 43 42 39 40 44 37 40 39 39 35 40 39 41 42 38 42 39 43 39 42 44 45 41 42 45 38 36 35 41 41 41 35 40 43 41 44 38 44 42 41 38 42 41 44 35 40 42 35 41 42 45 45 35 41 42 38 43 41 38 41 43 40 37 35 43 40 41 42 40 45 40 35 44 35 35 43 40 37 45 42 39 37 41 38 35 38 35 39 45 44 36 38 39 37 45 42 37 38 39 43 44 39 45 42 40 40 38 45 45 38 39 35 41 41 45 38 43 41 35 39 44 37 45 40 45 38 38 35 45 45 40 38 43 38 41 38 41 40 45 43 39 40 43 43 36 41 37 40 36 36 40 37 43 42 42 40 38 43 39 42 42 40 36 41 38 43 43 40 36 36 40 37 36 
35 37 36 38 45 36 42 35 35 37 40 44 45 41 35 42 45 41 36 42 40 43 36 42 44 42 42 41 37 41 44 38 35 36 43 41 40 39 45 44 37 42 35 42 44 44 43 45 35 40 42 37 44 36 40 38 44 43 35 45 37 45 38 38 35 41 38 39 38 35 35 35 42 45 37 38 40 41 44 42 41 36 35 40 41 45 38 44 35 43 41 44 38 39 43 45 38 41 41 40 45 45 35 38 42 42 42 45 37 42 41 37 43 39 40 38 35 42 37 36 35 38 38 43 42 43 36 45 36 35 38 43 41 39 39 38 39 37 40 35 40 44 35 44 38 41 43 43 38 38 40 37 37 44 44 36 36 38 40 37 37 43 36 43 36 41 40 39 38 37 44 43 36 41 44 45 41 42 38 40 36 35 38 35 38 39 35 44 42 45 40 42 39 40 43 35 42 39 43 40 
38 42 36 36 43 41 44 36 45 37 35 41 40 38 44 39 41 35 41 40 35 38 35 35 44 45 37 45 43 43 40 36 39 37 40 42 44 41 44 38 42 39 36 38 38 41 37 36 37 40 39 40 41 37 43 38 37 37 43 44 37 35 38 37 40 36 38 42 35 37 44 41 43 36 45 37 35 44 39 45 39 41 37 38 39 39 35 41 36 35 37 42 44 40 38 35 38 39 38 39 39 39 42 35 37 45 36 42 44 44 41 38 36 44 43 41 42 39 39 36 39 37 39 37 42 37 45 38 44 42 45 42 42 42 38 44 42 42 37 40 38 37 38 43 38 38 38 40 36 44 39 40 42 39 37 41 43 39 43 45 45 37 43 39 38 41 40 37 44 39 38 39 44 39 42 43 43 38 37 38 39 38 37 45 39 45 44 44 42 45 35 42 37 35 43 36 40 41 41 45 
42 44 45 36 45 38 39 39 39 41 40 41 44 39 41 35 39 37 42 38 42 38 43 45 45 43 39 35 41 37 43 36 44 40 40 43 42 40 38 35 41 44 44 39 37 39 37 41 35 40 35 44 40 45 44 43 44 39 38 41 36 39 36 43 39 38 39 40 38 35 41 35 39 42 39 43 40 42 45 37 36 45 35 38 41 37 39 45 38 36 44 42 35 45 40 41 35 43 40 39 41 39 36 45 37 40 38 41 43 42 42 37 42 44 42 40 42 37 39 39 40 38 38 43 37 38 42 35 43 43 41 41 35 43 38 45 40 35 42 39 38 44 39 38 38 39 35 40 43 45 39 38 39 45 44 41 36 39 43 36 37 40 42 45 41 44 41 40 41 36 42 39 43 37 42 43 44 42 39 44 44 36 42 36 43 38 36 42 41 35 43 35 39 39 42 41 38 44 38 43 
42 43 44 38 36 39 41 40 40 39 42 39 43 41 42 44 40 38 43 42 42 41 40 42 44 38 38 38 40 44 35 43 36 38 45 40 43 41 39 40 36 37 42 35 45 45 39 38 40 42 41 44 42 43 45 45 35 38 40 43 36 41 35 36 36 35 45 38 45 38 41 37 37 42 39 44 45 38 40 45 35 37 37 40 44 44 37 45 40 41 38 41 41 43 42 40 37 38 40 42 36 41 38 38 40 37 44 43 41 36 35 36 41 37 36 41 42 42 42 40 35 38 43 36 42 44 45 41 38 45 44 43 41 42 42 38 43 37 44 43 40 38 45 43 38 40 36 40 43 42 39 35 40 45 44 37 43 39 43 35 38 44 35 45 37 36 41 45 37 44 44 45 35 44 35 39 40 45 45 44 36 39 42 38 39 44 37 37 43 39 45 40 37 41 39 45 41 41 35 42 
37 45 43 44 41 38 37 36 39 37 39 39 40 45 44 42 38 42 36 41 42 37 36 40 37 40 37 39 44 40 36 39 37 42 38 44 36 43 38 39 38 40 38 40 38 39 41 43 45 41 42 35 35 37 44 41 42 36 41 44 39 39 37 35 35 40 38 41 42 35 37 43 36 40 41 39 35 43 35 40 40 44 45 36 39 41 42 41 45 41 38 35 38 35 41 42 36 45 45 38 43 41 42 36 43 44 44 41 39 44 40 42 40 42 36 44 43 44 39 42 37 42 44 41 44 45 35 38 45 39 43 45 38 41 35 40 37 39 43 38 44 43 39 37 40 41 44 37 44 43 36 42 39 42 36 37 40 45 36 40 43 37 41 39 40 40 37 40 45 42 36 45 45 41 43 42 43 42 42 41 38 41 36 37 40 35 37 43 44 42 36 36 44 42 43 38 44 38 38 36 
42 35 44 36 39 35 37 36 40 38 38 39 44 35 40 41 41 41 38 45 41 41 36 39 36 39 40 38 38 37 37 41 36 45 35 35 38 44 38 41 36 36 41 45 44 38 42 37 40 35 37 44 42 39 43 44 42 38 41 41 44 39 40 41 44 37 36 37 42 45 37 35 40 41 36 40 35 36 37 42 42 43 43 38 35 38 39 44 40 45 43 42 39 40 37 36 44 38 42 43 35 35 35 35 42 43 40 38 38 45 35 35 40 39 44 40 44 45 45 39 44 45 41 40 39 42 41 45 35 35 36 39 38 38 41 43 43 40 45 45 37 43 45 37 37 38 36 37 40 43 44 37 42 43 37 39 44 43 37 43 39 40 41 37 43 37 40 36 45 39 41 38 37 39 40 36 43 42 39 36 36 40 41 45 43 36 45 36 39 41 42 42 45 37 39 38 42 40 45 45 
41 35 38 36 38 38 41 40 43 44 40 35 44 42 44 40 36 40 36 38 36 39 38 36 37 39 44 44 39 37 45 45 36 45 42 39 45 36 42 42 42 40 37 44 45 39 36 45 42 44 41 40 39 43 39 37 40 39 44 42 37 37 36 44 37 37 40 39 43 43 40 36 39 40 38 38 36 38 36 39 39 39 44 41 44 37 43 38 37 42 38 41 44 36 39 40 42 40 35 43 42 42 42 40 39 45 35 45 38 39 41 36 36 41 42 45 40 37 38 36 38 39 42 40 42 44 45 38 39 39 39 42 36 43 44 40 37 39 37 45 36 41 40 42 40 40 38 42 45 37 37 36 44 40 40 36 41 45 35 42 36 38 38 35 37 44 36 44 36 39 37 44 43 44 37 35 44 39 37 37 45 43 35 44 35 37 42 40 38 38 43 40 44 43 35 40 36 42 41 45 
36 36 38 40 37 39 38 37 41 39 35 41 43 39 36 41 41 43 42 45 41 44 36 39 42 44 39 43 43 36 36 36 43 43 36 41 39 36 35 40 38 45 45 37 45 35 36 39 44 38 39 45 38 36 39 45 35 45 36 45 41 45 42 35 36 36 41 42 36 44 36 40 41 37 45 40 36 39 36 41 36 42 38 41 38 39 37 38 45 45 44 37 40 42 36 35 37 36 44 38 45 39 38 42 43 38 39 39 41 44 41 41 35 41 43 35 40 40 37 39 39 45 40 45 41 40 37 38 40 35 37 42 41 35 36 44 37 35 39 41 42 36 39 37 43 44 43 36 37 36 39 35 45 44 37 37 38 39 37 35 35 45 42 40 38 42 38 43 42 40 36 35 35 45 36 36 38 40 37 43 41 44 41 38 42 43 38 39 41 37 45 40 41 36 45 37 44 45 40 41 
