100 200 400 5 
20 13 10 16 19 
20 13 19 14 10 
15 20 19 19 13 
11 13 20 18 20 
18 10 19 12 12 
12 10 12 19 11 
17 12 14 13 20 
13 13 18 16 17 
14 20 18 16 13 
14 17 11 11 15 
12 16 19 16 20 
12 19 20 13 15 
16 16 13 18 10 
10 19 19 17 18 
19 18 16 12 18 
10 15 12 12 10 
14 18 16 19 19 
19 20 20 19 19 
15 13 19 14 14 
13 19 15 10 14 
16 12 18 14 15 
18 11 16 16 12 
13 11 13 15 10 
13 15 15 14 11 
13 20 14 14 10 
18 18 13 19 14 
18 14 14 11 13 
20 16 20 12 15 
13 11 16 13 15 
11 19 15 10 12 
17 12 19 18 16 
11 19 17 11 13 
20 10 16 20 12 
11 14 19 15 13 
13 11 17 12 16 
20 13 16 17 10 
18 13 10 20 11 
13 18 10 19 11 
11 20 20 17 13 
15 14 14 10 18 
20 19 18 12 11 
20 10 12 11 20 
20 15 20 14 11 
12 19 15 19 16 
14 19 11 13 14 
17 12 17 14 18 
12 15 17 19 12 
12 11 12 11 19 
13 20 20 18 13 
12 13 19 10 16 
16 18 10 11 10 
15 18 18 13 17 
20 14 11 18 17 
18 16 18 13 15 
14 15 15 17 15 
10 12 15 19 10 
18 18 15 15 14 
19 18 19 14 19 
13 16 20 10 15 
19 15 13 15 14 
19 18 14 12 11 
12 14 15 20 12 
18 14 20 18 12 
12 20 16 14 10 
13 15 12 19 15 
11 18 14 17 11 
18 17 12 16 17 
15 18 16 20 13 
12 20 19 20 10 
16 16 20 10 18 
20 12 13 18 19 
17 11 16 10 12 
19 19 10 17 12 
16 11 15 16 13 
19 12 14 13 20 
13 16 14 10 15 
14 20 18 11 10 
13 10 19 17 12 
18 11 10 19 15 
15 15 14 18 15 
17 15 15 12 20 
20 14 17 19 19 
10 11 18 14 17 
12 13 18 13 19 
16 12 17 16 18 
15 11 20 16 15 
20 13 19 16 19 
19 12 18 10 16 
12 14 11 13 16 
19 12 19 11 20 
17 10 18 17 16 
14 12 11 10 17 
14 14 14 16 17 
20 15 19 18 20 
19 14 17 12 14 
17 15 15 15 16 
16 19 11 11 14 
10 15 13 20 13 
10 15 10 11 10 
12 11 15 15 10 
19 13 13 20 19 
11 14 19 19 16 
18 11 12 14 18 
19 20 19 17 12 
15 13 20 16 18 
18 10 15 10 12 
14 15 19 13 20 
16 16 19 10 16 
14 10 10 18 18 
15 13 12 20 20 
10 15 12 12 19 
18 11 12 12 10 
10 15 13 18 10 
20 15 14 16 14 
11 10 16 14 20 
14 10 17 11 12 
20 19 13 18 18 
13 20 10 16 12 
14 16 19 11 14 
14 13 19 16 18 
19 10 13 12 16 
18 10 12 15 16 
18 14 12 20 11 
10 16 19 17 18 
13 11 18 11 16 
19 20 13 18 12 
20 10 15 13 14 
14 11 17 13 11 
19 13 15 14 13 
16 16 16 20 17 
10 13 18 19 12 
18 19 15 12 17 
19 19 17 15 14 
20 16 17 18 14 
16 13 11 20 19 
18 15 15 17 11 
14 16 15 16 16 
20 10 14 17 14 
13 13 19 16 16 
12 14 12 17 19 
12 16 12 19 17 
10 10 16 17 16 
10 13 20 14 20 
16 17 11 14 17 
15 13 16 10 13 
17 15 20 19 20 
19 14 12 13 13 
14 15 20 15 18 
13 18 15 19 15 
14 20 19 20 13 
17 11 13 17 18 
14 17 10 15 20 
17 12 12 13 15 
12 13 18 20 12 
11 19 11 11 16 
15 10 16 15 17 
12 15 15 15 14 
14 20 17 12 20 
14 10 11 10 19 
11 14 14 17 20 
18 14 12 13 20 
19 12 10 12 19 
19 20 10 12 17 
18 16 10 20 13 
15 17 19 14 20 
14 10 11 11 20 
16 16 18 16 15 
16 12 19 10 12 
16 19 18 15 17 
19 19 19 11 16 
16 13 10 15 15 
14 16 10 19 18 
10 18 12 12 17 
14 12 10 13 19 
20 15 17 14 12 
15 16 12 11 18 
17 13 14 20 20 
13 14 20 19 11 
18 10 11 13 10 
12 11 19 13 11 
13 10 12 17 12 
17 12 14 20 16 
13 16 18 15 15 
20 12 15 19 14 
15 10 20 19 11 
15 10 13 18 20 
12 19 10 15 14 
14 11 20 12 19 
12 18 17 15 15 
14 14 20 20 16 
16 12 11 19 12 
14 19 13 18 13 
15 11 16 15 13 
13 12 15 19 15 
12 11 15 10 10 
11 19 15 17 11 
12 10 11 12 13 
14 17 10 15 10 
17 18 17 15 11 
14 19 13 18 15 
12 16 20 18 10 
15 16 18 18 16 
10 16 10 11 19 
11 18 15 15 15 
11 20 14 15 18 
17 10 11 11 16 
14 17 11 15 20 
13 14 10 14 14 
13 17 19 19 19 
20 14 15 11 19 
17 15 10 15 19 
16 17 18 17 13 
11 12 13 17 18 
15 19 14 11 17 
16 19 18 15 20 
12 12 18 14 12 
10 20 16 19 15 
16 11 19 15 11 
11 13 15 11 11 
10 14 12 20 14 
19 20 16 16 16 
15 14 20 10 10 
18 15 12 17 20 
18 19 15 13 14 
19 10 17 16 15 
20 18 17 17 16 
18 18 19 19 16 
16 12 11 14 14 
11 14 17 16 16 
18 18 14 10 13 
15 16 15 19 11 
13 18 13 18 14 
13 20 11 13 18 
10 16 10 19 10 
15 15 15 16 15 
14 14 10 16 12 
19 13 18 11 20 
20 14 19 16 15 
19 18 19 17 20 
17 17 10 11 10 
20 19 10 17 11 
10 13 13 11 18 
13 20 15 11 12 
18 15 12 14 16 
12 14 13 18 11 
20 19 18 19 13 
13 18 20 10 16 
13 14 11 12 17 
17 11 12 18 17 
10 20 10 14 18 
10 20 12 11 12 
17 14 16 16 16 
10 17 11 18 18 
16 12 15 11 10 
13 14 18 19 15 
11 13 14 12 15 
19 13 16 14 15 
15 20 18 17 17 
20 16 14 17 18 
15 13 13 20 13 
17 11 14 14 15 
14 12 11 15 16 
20 20 18 17 13 
16 15 10 19 11 
10 13 13 16 17 
13 15 15 10 17 
14 11 19 10 17 
14 20 10 19 12 
19 14 14 12 11 
11 15 11 13 13 
15 16 15 12 15 
20 20 12 12 18 
14 10 12 20 16 
16 14 13 11 15 
15 19 11 13 15 
13 13 13 15 10 
10 10 11 14 12 
20 12 13 15 13 
11 10 20 13 10 
13 12 11 11 11 
18 19 11 14 16 
16 14 10 11 15 
15 18 18 20 11 
19 17 17 20 17 
10 10 16 13 20 
11 16 13 15 13 
10 20 16 14 14 
11 15 14 15 18 
10 12 14 16 11 
18 17 14 17 15 
14 15 20 15 12 
18 14 15 12 13 
394 337 470 476 545 22537 
322 368 429 322 319 24186 
489 541 425 518 341 25606 
411 467 413 528 366 27438 
304 505 483 307 380 26203 
311 383 458 300 517 22076 
431 347 483 428 314 25518 
341 302 474 389 321 21105 
433 575 358 444 522 23205 
329 416 344 356 338 25941 
574 344 462 325 457 29557 
567 486 414 350 433 20399 
471 323 469 439 394 23006 
416 435 374 595 334 26674 
408 558 405 539 569 21555 
333 360 315 334 523 26624 
324 600 400 438 593 29738 
513 326 589 532 385 20033 
526 360 393 429 352 20587 
344 579 352 386 476 29794 
406 598 338 557 368 24779 
320 452 581 345 573 20725 
583 578 373 591 350 22450 
510 582 307 549 421 23765 
363 348 305 532 467 22282 
330 420 401 416 376 22518 
513 465 533 376 590 29081 
584 589 380 326 456 26762 
450 349 390 392 399 25180 
487 381 406 385 442 28487 
446 317 516 478 339 27959 
416 309 525 530 382 25212 
457 546 402 371 372 29037 
369 438 447 342 357 23310 
367 425 309 449 346 24191 
302 338 536 379 542 20939 
358 511 461 324 365 23519 
348 317 569 427 343 28639 
524 560 500 309 359 23748 
373 446 368 381 544 26724 
316 529 471 334 478 29467 
596 319 336 307 446 21607 
560 335 405 543 426 25389 
515 449 484 541 379 25003 
599 539 317 431 345 25382 
402 342 471 450 329 24985 
453 451 526 325 390 23633 
437 470 324 550 313 20727 
336 518 431 334 432 24433 
369 581 421 351 409 23052 
434 356 580 344 332 27430 
391 318 591 427 419 24674 
445 340 468 499 541 23318 
327 426 339 473 484 23195 
374 527 591 300 495 23240 
590 519 465 544 589 28984 
548 585 435 495 346 22421 
355 395 547 394 306 20358 
597 458 426 314 426 24437 
564 484 373 379 506 21073 
462 451 491 309 590 20383 
565 310 330 562 499 21307 
580 574 447 523 336 29544 
567 328 489 515 418 26581 
422 306 391 434 451 24865 
523 458 536 523 405 23427 
578 379 498 528 410 28795 
341 440 311 321 432 25099 
314 572 406 339 376 22477 
309 317 400 360 440 23201 
504 321 463 431 518 22103 
554 432 578 539 382 27371 
427 492 346 324 417 26545 
522 459 523 486 365 21535 
501 306 419 509 409 25165 
533 600 553 340 324 23996 
362 554 423 334 419 28705 
322 366 517 583 462 27242 
540 510 504 360 305 29102 
349 484 502 554 369 24809 
583 556 578 389 416 28432 
362 546 566 553 519 25795 
480 454 511 380 328 24328 
400 374 486 324 476 20548 
445 316 411 476 462 27273 
457 397 490 318 569 24231 
347 309 406 437 582 27657 
439 593 514 340 341 29196 
594 580 302 465 442 25907 
459 368 486 561 424 20064 
554 463 553 355 534 23294 
578 352 371 409 395 23736 
477 448 435 559 367 22681 
402 506 575 546 379 28921 
337 597 447 360 514 22120 
475 506 496 404 389 26950 
495 496 554 564 568 20193 
435 549 494 486 573 26687 
480 507 555 439 529 26589 
326 382 309 529 316 22635 
35 38 40 36 35 44 39 39 36 39 39 45 40 39 43 39 40 44 45 42 45 44 35 35 35 40 37 42 42 40 35 44 43 45 45 42 43 41 38 45 38 45 44 39 41 35 36 38 44 42 38 35 42 37 37 35 35 36 42 35 38 40 39 35 39 38 42 36 38 44 39 43 36 38 35 39 40 39 36 36 44 44 44 35 42 44 37 39 35 45 38 45 36 41 35 39 38 37 36 37 38 45 36 36 44 38 35 40 35 36 35 42 35 40 37 43 36 37 37 44 40 35 45 38 39 43 45 45 39 35 41 37 41 39 35 44 40 44 37 41 44 38 42 35 40 38 43 40 38 35 44 41 42 41 44 35 37 44 39 44 37 40 37 44 42 41 40 42 42 36 36 45 39 37 45 43 45 43 41 38 38 36 38 45 43 43 44 44 38 41 36 41 43 44 43 40 38 36 35 41 
35 42 41 43 36 43 41 35 44 44 36 40 43 42 39 40 39 43 36 39 43 42 36 38 44 37 38 36 41 43 40 37 43 43 45 37 43 43 39 37 36 38 45 39 40 43 45 37 38 43 42 42 41 44 36 45 45 44 45 40 44 41 38 37 36 45 43 40 45 42 39 37 39 42 36 44 36 44 43 43 37 44 38 38 45 39 43 42 42 41 43 35 45 38 38 38 41 43 42 43 42 39 38 41 38 42 41 38 37 35 44 43 35 42 40 41 42 37 37 36 45 43 38 40 38 35 41 36 41 44 42 35 39 42 40 45 43 36 36 39 36 42 44 42 41 38 42 44 36 43 45 37 44 43 36 44 37 40 43 37 37 38 42 36 38 45 35 44 39 45 35 41 39 36 42 42 38 40 38 42 35 38 42 43 44 44 41 44 37 44 42 45 42 35 35 41 44 38 40 44 
37 37 40 43 39 38 42 37 37 42 38 43 43 38 37 35 38 37 45 36 35 42 42 43 38 36 36 40 41 44 38 37 43 45 37 35 39 45 36 43 44 39 39 45 40 44 40 44 45 37 45 42 39 35 41 36 45 38 36 38 37 42 35 38 35 35 37 43 38 41 43 43 42 40 37 40 38 39 42 35 37 39 42 41 39 38 36 42 38 41 38 39 38 43 43 36 42 44 39 42 41 42 41 40 38 35 36 45 40 37 38 44 41 39 44 35 44 37 40 45 41 40 39 41 43 39 44 40 37 36 42 43 39 37 41 39 35 40 37 43 38 42 43 39 42 35 44 41 43 40 42 43 37 42 44 42 42 36 36 41 42 45 41 38 44 42 42 41 44 37 40 38 41 40 37 42 41 37 37 43 37 40 37 39 40 36 45 45 40 39 39 36 42 38 37 41 44 36 36 42 
38 41 40 43 37 38 36 45 41 44 35 37 45 43 38 42 40 39 36 39 40 35 44 44 44 35 35 43 42 41 37 42 37 38 38 40 35 45 39 38 36 43 37 44 38 36 35 45 43 36 42 37 41 42 44 42 45 41 41 42 44 38 39 41 45 39 43 44 45 43 35 40 43 45 38 45 39 41 44 40 35 41 39 41 41 39 43 41 39 36 37 41 35 37 42 45 45 35 42 42 38 43 43 42 36 45 40 41 45 45 45 40 42 41 39 37 35 40 39 36 35 40 37 45 41 36 38 37 35 40 36 42 38 36 42 43 42 38 40 38 43 36 36 45 37 44 37 40 35 37 42 35 38 37 44 36 40 43 43 43 36 36 44 37 42 39 36 43 35 45 36 45 37 45 36 39 37 45 36 44 44 44 42 45 36 37 42 39 38 38 45 45 38 38 41 45 37 42 36 44 
44 45 41 45 44 43 39 43 40 41 38 39 39 41 38 39 44 38 35 38 38 39 38 38 35 42 45 42 37 43 44 38 38 44 43 38 39 38 35 38 37 42 36 45 40 35 35 43 43 44 36 38 45 41 44 36 36 45 40 42 38 35 43 42 45 35 41 45 43 42 40 40 42 44 39 43 35 35 37 43 41 40 41 39 40 37 38 42 38 39 45 35 38 44 43 35 38 36 45 38 42 41 42 38 42 43 38 37 35 42 36 35 45 41 40 44 38 42 35 45 37 42 45 42 38 45 37 35 45 41 39 37 40 44 40 41 36 43 42 38 36 40 43 42 40 40 45 40 43 41 40 45 40 44 38 45 37 39 42 35 44 43 41 37 45 35 42 36 39 45 40 43 35 35 43 45 39 40 37 43 36 36 41 40 39 36 43 36 45 40 45 39 40 44 39 44 38 41 41 45 
44 39 43 38 43 39 36 43 40 41 40 38 42 35 44 37 38 35 42 43 35 45 40 41 40 44 43 40 39 39 38 43 41 42 41 39 44 41 43 35 45 36 44 38 41 35 37 44 37 35 36 36 43 45 43 43 36 44 39 36 35 41 43 40 36 36 40 37 38 42 41 40 39 44 38 35 36 45 43 37 45 37 39 44 42 45 43 42 44 41 45 41 36 36 38 35 45 40 36 39 38 43 43 40 38 42 40 43 41 45 40 41 36 39 35 45 42 42 44 35 44 45 36 45 43 36 41 43 35 35 37 36 45 38 39 36 42 41 41 45 45 36 42 35 36 41 38 37 39 39 38 41 39 41 43 41 36 38 40 40 35 43 43 42 37 41 45 44 42 41 39 42 37 40 43 36 44 41 45 39 41 36 41 36 45 43 44 40 45 35 38 37 36 38 38 40 38 45 41 41 
35 36 36 44 39 41 40 41 40 41 45 44 44 43 40 40 39 45 45 39 35 43 42 45 45 44 38 40 43 40 40 41 44 44 37 38 40 42 40 41 38 37 41 45 36 44 42 37 44 44 44 41 43 40 42 35 40 37 42 35 45 42 43 35 40 45 44 39 43 37 42 37 39 43 42 43 45 41 44 41 39 45 44 37 37 38 45 40 35 37 37 43 38 42 40 44 38 40 38 39 37 39 36 43 39 39 40 41 45 39 40 39 39 35 42 40 39 44 40 38 42 36 37 37 45 37 39 35 44 35 37 38 44 35 40 42 37 43 35 40 36 40 36 39 45 42 42 43 42 41 41 41 39 43 43 44 39 36 35 42 39 45 40 38 40 41 42 43 43 37 35 40 45 45 42 40 38 43 41 38 38 41 43 35 37 44 42 36 39 35 36 38 38 36 41 36 43 39 35 40 
36 41 40 43 41 42 45 37 39 42 38 35 36 39 39 41 45 40 38 42 35 44 41 44 36 36 36 45 40 37 35 44 45 35 36 38 39 35 42 36 35 43 40 35 44 45 38 39 35 39 38 40 44 40 42 41 42 38 42 44 44 44 36 43 38 35 39 40 39 35 43 35 37 44 41 35 35 37 40 37 36 35 39 35 39 45 39 44 43 37 39 45 41 39 39 42 45 41 38 44 40 35 35 43 42 45 38 39 37 42 42 44 36 42 38 44 42 42 35 45 41 40 37 42 41 35 41 37 35 36 37 35 41 36 42 38 41 40 40 39 37 40 41 35 37 36 43 39 37 40 43 36 43 37 41 43 38 41 36 45 37 45 42 43 40 45 38 43 39 35 36 41 39 35 40 39 39 38 42 41 41 35 45 40 38 39 44 36 41 41 38 43 38 40 40 35 35 41 45 44 
45 36 43 42 43 35 39 41 39 35 41 39 35 39 39 38 43 45 41 38 42 39 39 36 35 42 40 41 36 43 42 43 41 44 42 40 38 41 44 35 41 41 41 36 42 37 36 39 39 44 35 42 35 45 37 35 45 35 38 37 39 41 38 44 44 38 43 43 39 40 41 43 42 42 36 37 36 41 37 44 40 42 38 35 35 43 38 44 40 43 45 44 45 45 38 39 35 43 37 43 40 45 42 43 45 42 37 37 37 41 41 41 43 42 38 40 37 35 37 39 39 36 36 44 36 36 45 36 36 40 43 40 40 41 45 41 37 35 38 36 38 35 42 44 43 36 38 42 45 45 37 37 37 44 37 43 37 38 44 38 40 45 36 41 39 40 38 37 37 45 37 35 42 41 44 44 44 40 40 43 41 38 36 37 41 38 35 42 38 36 43 40 39 37 36 36 39 37 40 40 
37 43 36 37 36 38 41 42 41 42 39 37 35 40 41 41 37 35 38 45 42 43 39 41 39 38 38 39 39 37 36 35 37 39 40 42 42 41 43 45 39 38 39 35 40 40 35 43 40 39 39 36 43 38 36 36 44 44 43 42 42 35 38 45 38 39 45 38 38 38 44 36 41 39 44 45 37 45 42 43 43 37 39 44 41 35 43 35 44 43 38 35 37 43 45 44 40 40 40 41 36 38 36 43 41 36 38 45 39 35 40 37 36 37 39 45 45 40 36 40 35 41 45 45 44 38 39 43 42 37 39 36 41 36 45 40 43 44 42 41 44 41 35 37 38 40 44 45 35 43 45 35 41 45 43 35 36 36 43 38 35 44 41 41 43 37 45 44 38 44 36 44 35 35 43 39 35 44 35 41 37 45 36 39 38 37 41 36 37 35 38 43 40 38 38 37 40 37 44 39 
36 36 42 45 38 41 40 43 36 36 45 45 39 37 41 45 35 39 36 44 35 37 45 44 37 44 41 35 41 37 40 43 40 45 39 43 38 45 36 40 44 39 39 40 44 35 42 45 37 39 39 41 38 36 39 39 39 41 40 43 45 38 39 37 38 42 36 41 37 36 42 44 42 45 38 40 35 36 42 41 44 35 42 39 43 40 44 40 43 37 43 35 35 44 42 41 36 42 44 44 43 37 44 35 42 37 37 38 38 39 37 43 43 40 37 35 35 45 43 44 36 45 41 40 36 45 39 38 40 36 36 42 35 45 40 45 45 42 41 38 35 43 42 42 40 38 42 42 40 37 41 42 37 43 39 35 40 35 39 39 36 35 45 35 35 42 43 42 41 37 44 45 45 43 44 42 44 35 40 39 38 45 43 37 44 41 44 44 35 43 38 41 41 41 35 40 35 38 35 37 
37 39 38 38 37 36 43 37 44 39 40 41 38 43 37 37 45 37 37 37 37 44 43 35 37 39 35 37 40 41 38 41 36 38 45 41 39 45 38 35 43 44 40 45 40 41 39 41 38 39 39 41 37 43 35 43 42 39 39 45 40 35 44 37 41 36 39 37 43 42 37 35 42 39 35 42 43 38 38 35 43 40 37 40 42 44 35 37 45 40 35 40 38 43 36 42 45 35 39 37 39 35 40 38 44 45 40 38 44 39 37 42 44 38 45 41 37 43 40 45 44 38 36 36 44 45 37 37 45 45 40 38 35 44 45 45 44 41 38 35 39 41 41 44 39 35 38 41 40 42 45 45 40 44 35 38 38 38 37 40 41 35 44 35 38 38 37 38 42 44 37 39 39 36 45 43 39 42 43 40 43 40 38 40 44 41 36 36 45 35 35 41 37 44 38 35 39 35 43 36 
35 36 36 37 45 43 40 35 42 44 42 44 41 35 42 43 38 35 43 39 38 44 36 39 37 39 36 39 44 39 37 41 39 35 40 35 42 45 38 45 40 43 42 36 45 45 37 38 35 45 36 40 41 43 45 44 41 44 35 42 40 45 44 37 35 43 44 45 44 42 38 35 36 41 43 41 45 35 41 36 42 43 42 38 43 45 37 41 35 36 43 37 37 41 44 45 40 39 42 38 45 38 42 40 40 36 36 41 36 36 39 43 44 37 45 37 42 36 40 43 38 37 44 44 36 44 39 38 39 35 41 40 42 37 41 37 45 40 35 35 35 37 35 41 44 39 44 44 41 44 45 36 36 37 44 35 39 44 35 43 36 40 43 40 43 43 38 45 37 36 45 40 43 39 37 45 39 36 44 38 43 35 40 42 37 45 39 45 39 38 38 43 41 42 40 35 36 45 40 35 
44 43 36 43 44 35 37 35 45 36 42 35 42 44 45 45 42 35 43 42 35 37 42 35 37 38 40 38 40 37 45 35 38 40 45 43 41 43 45 37 36 38 39 44 41 43 40 39 44 42 41 42 35 43 36 44 40 40 40 45 40 39 44 44 42 35 37 43 39 44 41 43 40 39 38 44 35 37 45 42 37 35 43 44 45 41 42 42 36 35 43 36 37 42 44 42 44 41 37 45 45 45 36 35 36 42 43 40 37 44 39 44 36 37 37 43 43 41 41 36 41 36 38 43 39 36 41 41 37 40 45 36 43 36 40 37 39 39 44 45 37 40 44 44 41 37 41 42 36 45 41 38 36 37 36 35 40 38 36 45 38 36 44 38 40 43 35 44 45 37 41 41 44 38 36 40 44 40 44 37 45 44 40 38 41 38 37 41 36 45 39 40 40 35 37 43 42 39 39 38 
43 37 41 39 42 41 45 37 38 39 42 42 41 41 43 39 41 40 40 41 36 40 44 45 45 44 41 39 43 44 44 35 37 45 42 40 36 35 41 35 35 41 37 41 36 41 44 35 38 35 42 44 35 42 37 44 44 45 44 35 36 37 39 40 37 40 41 42 44 39 39 42 45 36 41 44 38 36 45 36 43 38 42 44 39 43 41 38 44 36 41 39 42 41 35 39 42 40 42 41 35 45 43 45 36 38 37 39 40 43 36 40 43 41 43 38 40 40 41 41 42 37 44 44 40 40 39 42 36 36 43 39 39 36 44 45 38 39 36 41 44 41 45 44 44 41 42 38 44 38 37 41 38 42 44 35 43 37 44 43 40 38 36 45 43 45 39 38 43 43 39 41 44 36 36 40 41 43 41 41 41 36 39 43 44 40 35 40 35 42 37 39 45 45 36 39 41 37 44 44 
36 40 41 40 36 41 35 38 42 41 36 41 40 43 43 41 42 44 37 43 43 43 35 43 41 41 40 40 38 45 42 40 39 40 45 42 37 35 37 35 43 43 39 42 45 45 38 44 42 36 42 44 43 40 42 45 35 37 38 44 35 42 38 39 39 35 45 44 41 37 42 36 36 43 45 41 45 37 45 42 38 40 43 38 44 37 36 45 38 35 41 39 35 44 40 42 36 37 35 36 35 35 44 44 38 36 37 37 35 43 38 43 35 36 39 35 43 43 43 35 42 37 44 36 36 41 45 39 40 45 41 37 42 40 39 40 44 36 44 44 38 44 38 40 44 42 39 35 40 40 45 38 42 45 44 44 36 45 36 38 37 37 39 41 40 39 42 41 40 41 41 38 42 37 35 37 45 38 42 41 43 38 36 41 41 37 44 40 40 45 38 35 36 42 45 41 42 35 42 40 
43 45 37 37 43 37 36 39 38 43 41 41 38 42 37 43 37 36 36 35 43 40 39 35 36 42 40 45 44 35 43 37 44 43 44 45 36 40 44 37 37 45 40 38 41 41 35 40 38 39 36 42 35 40 37 35 43 39 42 37 45 37 40 35 35 38 37 35 40 42 36 44 36 45 39 45 42 36 42 45 38 41 45 35 45 42 39 35 42 42 40 42 40 39 35 36 43 42 45 44 40 35 36 39 40 41 37 39 45 44 38 43 42 43 39 37 36 41 38 36 43 40 44 42 41 38 42 40 45 41 37 45 41 39 38 42 40 45 40 41 45 37 38 36 35 35 44 36 37 44 35 39 41 39 39 43 45 45 43 35 40 43 42 37 38 42 40 35 45 43 39 42 45 39 40 43 40 43 43 39 37 39 43 43 42 35 40 36 45 43 39 43 37 40 44 40 41 40 37 43 
36 42 41 36 37 35 44 43 38 37 44 41 41 39 38 43 35 39 37 41 39 39 36 45 39 37 38 40 41 43 40 39 43 38 42 35 37 41 37 35 43 43 39 45 41 44 40 40 35 35 36 37 36 45 44 41 43 44 42 39 41 41 42 39 37 44 43 36 39 42 40 42 42 39 39 42 35 39 36 43 43 37 37 44 35 41 45 41 45 38 44 36 41 35 36 43 41 44 43 44 38 35 42 35 36 44 38 40 41 42 42 38 38 45 37 38 41 38 45 45 45 42 35 45 41 36 42 38 42 39 36 38 44 44 35 37 36 45 41 45 43 37 41 36 44 40 39 40 42 37 37 40 36 40 43 38 44 36 44 40 41 42 39 43 40 36 45 35 45 41 35 37 40 37 35 43 40 43 41 43 43 38 39 45 44 39 45 39 45 35 36 36 38 36 38 37 43 42 45 38 
35 42 41 39 37 41 39 42 40 44 38 35 44 36 44 38 39 42 35 37 39 38 44 35 36 45 44 37 41 36 45 45 43 42 43 41 45 35 36 43 39 38 44 41 45 45 36 38 39 41 43 38 41 40 38 44 45 37 44 39 43 43 43 41 43 40 45 41 37 40 38 39 41 45 40 37 43 37 43 38 38 38 44 42 37 43 44 41 36 36 40 35 37 39 37 42 36 38 42 36 39 39 40 38 41 38 38 38 40 41 39 39 36 39 40 38 45 36 41 36 44 41 43 35 43 41 45 37 45 37 41 40 35 37 41 45 40 38 40 38 39 35 45 40 35 45 44 36 41 36 36 43 37 38 42 36 39 42 38 43 43 40 37 42 36 41 39 44 43 38 36 37 44 41 36 42 41 45 36 36 45 44 39 45 39 40 40 35 44 41 36 42 37 40 42 35 43 39 39 42 
39 35 37 38 40 45 44 36 43 45 35 35 44 41 43 39 35 40 36 38 35 44 39 38 36 37 45 44 40 43 39 36 40 37 39 43 41 43 39 42 37 45 45 43 38 42 36 45 45 44 38 38 44 35 45 38 42 42 43 38 42 38 36 38 43 43 35 43 36 44 43 42 43 43 42 42 36 41 36 43 43 39 41 43 44 37 43 37 41 42 41 44 42 36 35 39 36 39 41 44 45 45 37 43 37 44 41 37 42 41 35 39 38 42 44 35 42 42 36 41 45 45 38 38 43 35 36 44 42 42 40 40 42 35 36 41 40 39 41 39 36 39 37 44 36 45 40 39 40 39 37 38 45 37 40 36 41 38 36 42 38 38 40 38 44 43 40 37 39 35 39 35 42 38 35 35 41 42 40 37 39 37 35 37 36 40 37 41 43 36 41 45 39 35 38 36 41 42 42 39 
