100 200 400 5 
12 15 13 20 13 
10 15 10 11 10 
16 11 15 15 10 
15 13 13 20 19 
15 14 19 19 16 
12 11 12 14 18 
17 20 19 17 12 
14 13 20 16 18 
12 10 15 10 12 
13 15 19 13 20 
18 16 19 10 16 
12 10 10 18 18 
14 13 12 20 20 
11 15 12 12 19 
13 11 12 12 10 
11 15 13 18 10 
18 15 14 16 14 
14 10 16 14 20 
13 10 17 11 12 
20 19 13 18 18 
10 20 10 16 12 
11 16 19 11 14 
12 13 19 16 18 
15 10 13 12 16 
12 10 12 15 16 
13 14 12 20 11 
12 16 19 17 18 
19 11 18 11 16 
17 20 13 18 12 
20 10 15 13 14 
13 11 17 13 11 
17 13 15 14 13 
19 16 16 20 17 
10 13 18 19 12 
13 19 15 12 17 
17 19 17 15 14 
18 16 17 18 14 
19 13 11 20 19 
12 15 15 17 11 
12 16 15 16 16 
20 10 14 17 14 
20 13 19 16 16 
18 14 12 17 19 
17 16 12 19 17 
10 10 16 17 16 
10 13 20 14 20 
17 17 11 14 17 
14 13 16 10 13 
20 15 20 19 20 
15 14 12 13 13 
11 15 20 15 18 
10 18 15 19 15 
12 20 19 20 13 
10 11 13 17 18 
12 17 10 15 20 
20 12 12 13 15 
16 13 18 20 12 
15 19 11 11 16 
16 10 16 15 17 
18 15 15 15 14 
13 20 17 12 20 
13 10 11 10 19 
15 14 14 17 20 
13 14 12 13 20 
17 12 10 12 19 
17 20 10 12 17 
13 16 10 20 13 
16 17 19 14 20 
11 10 11 11 20 
17 16 18 16 15 
17 12 19 10 12 
17 19 18 15 17 
15 19 19 11 16 
17 13 10 15 15 
11 16 10 19 18 
10 18 12 12 17 
11 12 10 13 19 
19 15 17 14 12 
15 16 12 11 18 
20 13 14 20 20 
19 14 20 19 11 
14 10 11 13 10 
16 11 19 13 11 
10 10 12 17 12 
20 12 14 20 16 
20 16 18 15 15 
20 12 15 19 14 
15 10 20 19 11 
14 10 13 18 20 
16 19 10 15 14 
13 11 20 12 19 
18 18 17 15 15 
11 14 20 20 16 
18 12 11 19 12 
11 19 13 18 13 
15 11 16 15 13 
10 12 15 19 15 
18 11 15 10 10 
13 19 15 17 11 
16 10 11 12 13 
13 17 10 15 10 
20 18 17 15 11 
12 19 13 18 15 
17 16 20 18 10 
16 16 18 18 16 
11 16 10 11 19 
13 18 15 15 15 
15 20 14 15 18 
20 10 11 11 16 
12 17 11 15 20 
19 14 10 14 14 
20 17 19 19 19 
20 14 15 11 19 
11 15 10 15 19 
19 17 18 17 13 
13 12 13 17 18 
14 19 14 11 17 
19 19 18 15 20 
18 12 18 14 12 
11 20 16 19 15 
19 11 19 15 11 
15 13 15 11 11 
11 14 12 20 14 
16 20 16 16 16 
16 14 20 10 10 
12 15 12 17 20 
13 19 15 13 14 
17 10 17 16 15 
19 18 17 17 16 
13 18 19 19 16 
17 12 11 14 14 
15 14 17 16 16 
12 18 14 10 13 
15 16 15 19 11 
10 18 13 18 14 
10 20 11 13 18 
10 16 10 19 10 
14 15 15 16 15 
13 14 10 16 12 
17 13 18 11 20 
18 14 19 16 15 
17 18 19 17 20 
20 17 10 11 10 
18 19 10 17 11 
11 13 13 11 18 
20 20 15 11 12 
14 15 12 14 16 
16 14 13 18 11 
20 19 18 19 13 
19 18 20 10 16 
10 14 11 12 17 
10 11 12 18 17 
12 20 10 14 18 
11 20 12 11 12 
20 14 16 16 16 
10 17 11 18 18 
17 12 15 11 10 
19 14 18 19 15 
13 13 14 12 15 
15 13 16 14 15 
16 20 18 17 17 
19 16 14 17 18 
15 13 13 20 13 
10 11 14 14 15 
11 12 11 15 16 
18 20 18 17 13 
19 15 10 19 11 
11 13 13 16 17 
20 15 15 10 17 
12 11 19 10 17 
12 20 10 19 12 
16 14 14 12 11 
15 15 11 13 13 
15 16 15 12 15 
20 20 12 12 18 
11 10 12 20 16 
17 14 13 11 15 
15 19 11 13 15 
10 13 13 15 10 
10 10 11 14 12 
20 12 13 15 13 
15 10 20 13 10 
20 12 11 11 11 
14 19 11 14 16 
17 14 10 11 15 
15 18 18 20 11 
16 17 17 20 17 
10 10 16 13 20 
15 16 13 15 13 
11 20 16 14 14 
14 15 14 15 18 
12 12 14 16 11 
13 17 14 17 15 
13 15 20 15 12 
13 14 15 12 13 
587 337 470 476 545 27612 
369 368 429 322 319 22559 
569 541 425 518 341 26818 
335 467 413 528 366 22314 
316 505 483 307 380 28610 
337 383 458 300 517 26228 
397 347 483 428 314 26553 
427 302 474 389 321 23317 
403 575 358 444 522 29617 
391 416 344 356 338 27822 
523 344 462 325 457 28669 
504 486 414 350 433 21199 
515 323 469 439 394 29019 
352 435 374 595 334 20020 
326 558 405 539 569 24667 
403 360 315 334 523 29871 
376 600 400 438 593 29213 
341 326 589 532 385 20099 
379 360 393 429 352 21761 
437 579 352 386 476 29380 
322 598 338 557 368 24337 
364 452 581 345 573 22176 
552 578 373 591 350 27351 
332 582 307 549 421 21296 
494 348 305 532 467 26848 
395 420 401 416 376 27556 
342 465 533 376 590 27242 
554 589 380 326 456 20286 
453 349 390 392 399 25541 
564 381 406 385 442 25460 
440 317 516 478 339 23875 
350 309 525 530 382 25637 
475 546 402 371 372 27111 
510 438 447 342 357 29931 
505 425 309 449 346 22573 
310 338 536 379 542 22818 
479 511 461 324 365 20558 
449 317 569 427 343 25915 
375 560 500 309 359 21244 
523 446 368 381 544 20172 
353 529 471 334 478 28401 
590 319 336 307 446 24821 
481 335 405 543 426 26166 
347 449 484 541 379 25009 
600 539 317 431 345 26147 
309 342 471 450 329 24955 
462 451 526 325 390 20900 
415 470 324 550 313 22182 
413 518 431 334 432 23300 
510 581 421 351 409 29158 
404 356 580 344 332 22288 
576 318 591 427 419 24021 
439 340 468 499 541 29956 
386 426 339 473 484 29586 
525 527 591 300 495 29720 
572 519 465 544 589 26950 
445 585 435 495 346 27263 
468 395 547 394 306 21076 
594 458 426 314 426 23312 
495 484 373 379 506 23221 
490 451 491 309 590 21150 
497 310 330 562 499 23921 
542 574 447 523 336 28631 
503 328 489 515 418 29744 
369 306 391 434 451 24596 
370 458 536 523 405 20282 
537 379 498 528 410 26384 
427 440 311 321 432 25297 
347 572 406 339 376 27431 
331 317 400 360 440 29605 
314 321 463 431 518 26311 
463 432 578 539 382 22113 
384 492 346 324 417 29634 
369 459 523 486 365 24607 
305 306 419 509 409 25495 
400 600 553 340 324 21987 
490 554 423 334 419 26115 
371 366 517 583 462 21725 
423 510 504 360 305 27305 
450 484 502 554 369 24426 
551 556 578 389 416 25295 
489 546 566 553 519 27386 
544 454 511 380 328 22983 
303 374 486 324 476 21646 
439 316 411 476 462 21818 
475 397 490 318 569 22694 
446 309 406 437 582 22969 
419 593 514 340 341 27586 
585 580 302 465 442 27721 
479 368 486 561 424 20193 
465 463 553 355 534 29882 
535 352 371 409 395 21209 
533 448 435 559 367 28043 
308 506 575 546 379 26763 
415 597 447 360 514 26360 
527 506 496 404 389 20849 
587 496 554 564 568 20579 
407 549 494 486 573 20060 
544 507 555 439 529 29767 
381 382 309 529 316 27906 
37 45 41 39 36 41 38 37 40 37 37 45 41 37 37 37 39 41 43 36 44 42 37 36 37 40 41 45 45 39 37 41 39 45 43 36 37 44 44 45 44 43 41 36 44 37 39 45 42 45 45 37 35 42 41 36 36 39 36 36 35 39 37 36 36 35 35 39 44 40 38 38 40 35 36 36 41 38 40 40 41 41 41 35 45 40 41 38 36 45 45 44 39 42 37 37 35 41 38 42 35 45 39 40 42 44 35 39 37 38 36 45 37 40 42 38 38 41 42 41 41 35 45 44 37 39 45 44 37 37 42 41 42 37 37 41 39 40 41 42 40 35 45 36 39 44 39 40 44 35 41 42 36 42 42 35 43 40 37 41 42 41 41 42 35 43 41 35 45 38 39 45 37 42 44 37 45 37 44 45 45 38 44 43 38 38 40 40 44 44 38 44 39 40 39 41 35 39 37 44 
36 36 42 37 40 38 44 36 42 40 40 40 38 35 36 40 38 38 39 37 38 36 40 45 40 41 35 39 44 37 41 43 39 37 45 42 37 38 36 43 40 44 44 37 39 38 44 43 35 39 36 36 43 41 39 45 44 42 45 39 41 43 44 42 40 44 39 39 43 35 37 43 36 35 39 42 40 41 37 38 41 41 44 35 45 37 39 36 45 43 37 35 44 44 44 44 43 37 36 38 35 36 44 43 35 36 44 44 41 35 40 38 36 35 41 43 35 43 43 38 43 37 45 40 45 35 43 39 43 40 45 35 38 35 39 43 37 38 39 37 39 45 40 35 43 35 36 41 40 37 43 43 42 39 38 42 41 40 37 43 41 45 35 40 45 44 36 40 36 43 36 42 38 40 35 35 45 39 44 36 37 45 45 37 42 40 42 42 42 40 35 43 45 36 37 44 41 45 40 42 
41 43 40 38 36 45 35 41 43 35 35 38 37 35 42 35 35 43 43 39 37 36 36 37 45 40 38 40 42 42 35 41 39 45 41 37 36 45 39 39 41 36 37 44 41 42 40 42 44 43 43 36 38 35 42 38 43 44 39 44 43 45 35 45 35 36 42 39 35 42 38 38 45 40 43 39 44 37 36 36 41 36 36 42 38 45 40 36 45 43 35 38 35 39 38 40 35 41 37 35 43 36 42 41 35 37 39 45 40 43 45 41 42 38 41 37 41 41 41 44 43 40 38 42 38 37 41 41 42 40 36 39 37 42 43 37 36 40 42 39 45 35 38 38 45 36 40 42 38 39 45 37 43 35 42 36 36 40 39 42 35 45 44 44 41 36 36 42 40 43 40 45 42 40 42 36 44 42 43 37 43 41 43 37 40 39 43 43 39 37 36 40 36 45 42 44 42 38 38 45 
44 43 39 39 41 45 38 45 44 40 37 42 44 37 35 35 39 38 40 38 39 35 42 40 41 36 35 37 36 43 42 45 43 45 44 41 36 45 37 44 38 37 42 42 44 40 37 44 38 40 36 41 43 35 40 45 44 44 43 35 42 44 36 44 43 36 39 41 43 37 36 39 39 45 44 43 36 42 40 39 37 44 36 44 42 38 39 42 38 40 43 43 35 43 35 44 45 36 45 36 44 39 38 35 38 43 41 43 43 45 45 39 36 43 37 41 37 40 37 39 35 40 42 45 43 38 44 42 36 40 39 35 35 39 35 37 45 44 40 45 39 40 38 45 42 41 42 40 37 42 35 36 35 42 40 39 39 37 37 37 40 40 40 42 45 36 39 37 37 44 38 44 42 45 38 37 43 44 38 42 40 42 36 45 38 43 35 36 45 45 44 43 45 44 42 44 41 36 39 41 
42 43 42 43 41 37 37 38 41 44 35 38 36 44 35 36 40 45 35 35 35 37 35 35 36 45 43 45 41 37 42 44 45 42 38 45 37 35 36 45 42 36 39 43 40 36 36 38 38 40 38 35 45 44 41 40 38 44 40 45 35 35 38 45 43 35 43 43 38 35 40 39 35 40 37 39 36 36 41 39 42 41 44 36 40 42 44 45 45 36 43 37 45 41 39 37 35 39 45 44 35 44 36 45 45 38 44 41 37 35 40 37 45 42 40 41 45 45 35 44 41 45 43 36 45 45 42 37 43 42 38 41 40 41 40 42 38 38 36 35 38 41 39 36 41 39 45 41 37 43 40 45 41 41 44 43 41 36 36 35 41 39 43 43 44 37 45 38 36 44 41 37 37 36 37 43 36 39 41 39 38 40 42 41 37 38 38 39 45 41 45 36 40 42 36 40 35 44 42 44 
40 37 39 35 39 37 38 37 41 44 39 45 35 36 42 42 35 36 45 37 37 44 40 43 41 42 39 40 37 38 45 39 42 35 43 36 42 42 39 36 44 38 40 45 43 35 41 40 42 37 39 38 38 44 38 39 38 42 37 40 35 42 38 40 39 38 41 42 45 36 44 41 36 40 44 36 39 44 38 41 45 43 38 41 36 45 38 36 41 43 44 43 40 38 44 35 45 39 40 38 35 38 37 41 45 36 40 38 43 43 40 42 38 38 36 45 36 36 40 36 40 43 39 45 39 40 44 39 37 37 43 39 43 35 37 39 45 43 44 44 45 40 45 36 40 44 35 41 37 37 45 42 37 43 37 43 40 45 40 41 36 38 37 45 41 42 45 42 45 42 36 35 43 41 39 40 40 43 44 36 44 38 43 40 44 39 41 41 43 35 45 41 39 35 35 40 45 44 42 42 
35 40 38 41 38 42 40 42 39 43 44 40 40 38 40 40 36 43 44 37 35 39 35 43 44 40 44 41 39 41 41 42 42 40 43 44 39 45 41 42 35 42 42 45 40 41 35 43 42 41 42 43 37 40 45 37 39 41 36 37 43 45 37 35 40 45 40 37 39 42 36 41 37 38 45 39 43 44 40 44 38 43 40 41 41 35 45 39 35 43 43 39 35 45 39 42 35 41 44 37 41 36 39 38 37 38 39 42 43 38 39 36 38 36 35 41 38 40 41 35 35 38 43 43 43 42 38 36 40 37 41 44 41 36 40 45 43 37 37 41 40 41 38 36 44 35 35 37 36 42 42 44 37 39 37 40 36 38 37 36 38 44 39 44 39 43 45 39 37 41 37 40 45 44 36 39 45 38 44 35 44 42 39 36 41 42 45 39 37 37 40 44 45 39 44 39 37 37 37 40 
39 42 41 37 43 36 43 43 37 35 45 36 39 36 36 44 43 39 45 45 35 42 44 41 39 39 39 45 39 42 35 42 44 37 40 44 38 36 35 40 37 39 40 35 40 43 45 36 37 36 35 40 42 40 45 43 45 45 35 41 42 41 38 38 44 36 37 39 36 35 37 35 43 40 44 36 37 42 39 43 38 35 37 35 38 44 37 42 38 43 36 45 44 36 37 36 45 43 35 42 39 36 36 37 35 43 35 36 41 36 45 40 38 35 44 40 36 45 36 44 42 39 41 45 42 35 43 41 36 38 43 36 44 40 45 45 44 39 39 36 43 40 44 35 41 39 38 37 42 39 37 40 37 41 44 38 44 43 39 44 41 43 45 37 40 44 45 37 38 37 39 43 36 37 39 36 36 44 35 42 44 36 44 39 45 38 41 39 42 43 44 38 35 39 40 37 36 42 44 41 
43 40 38 35 37 35 36 44 38 35 44 38 37 36 36 44 38 45 42 44 36 36 36 40 37 36 40 43 39 38 36 37 43 40 45 40 45 43 41 36 43 44 44 40 45 41 38 36 36 41 36 45 37 44 42 35 44 36 44 43 36 42 35 42 41 44 39 37 36 40 43 37 45 45 39 41 40 44 42 40 40 45 45 35 35 39 35 42 41 39 43 42 43 44 35 36 36 39 41 39 40 44 35 38 43 45 41 43 41 42 43 42 38 36 44 40 41 36 42 37 38 40 40 41 40 40 45 40 39 41 37 40 39 44 44 42 43 37 44 40 45 37 36 40 38 40 35 36 44 43 41 41 43 41 42 39 43 45 40 35 41 44 39 42 36 39 45 43 41 45 41 37 35 42 40 40 41 41 40 39 43 44 40 41 44 35 36 45 45 38 38 40 36 43 38 39 37 42 41 41 
42 38 38 43 38 45 43 35 42 35 38 43 35 41 43 42 42 35 44 44 45 39 36 44 38 45 45 37 37 42 40 37 43 36 39 35 36 43 37 44 37 45 36 37 41 39 35 38 39 38 36 39 37 44 38 39 41 41 38 36 45 37 35 43 45 38 45 45 44 45 41 39 42 36 42 45 43 45 35 38 37 43 38 41 42 35 37 35 40 38 45 37 43 38 44 41 41 41 41 42 40 45 39 39 43 38 44 44 38 35 40 43 39 42 36 45 45 41 40 41 36 44 43 43 40 45 38 37 35 41 36 40 44 38 43 41 39 41 45 43 40 43 35 42 44 40 42 44 35 39 45 35 42 45 39 36 38 38 39 45 37 41 44 43 37 41 43 42 45 42 40 42 36 35 37 36 37 40 37 44 41 43 40 36 44 42 44 38 43 36 35 37 40 45 35 42 39 41 41 38 
39 40 36 43 35 44 41 39 39 38 44 45 37 42 44 45 35 37 39 40 35 41 44 41 41 40 44 37 44 42 39 39 41 44 37 38 44 45 40 39 41 36 38 41 42 36 36 44 43 36 38 42 44 39 36 38 38 42 41 39 45 45 36 42 45 35 39 42 42 40 36 42 36 45 44 41 36 40 36 44 42 35 36 38 39 40 42 39 39 42 37 35 36 40 45 42 40 45 41 41 37 42 40 36 36 43 43 44 44 37 43 37 37 41 42 36 36 43 37 41 38 43 43 39 40 43 36 35 41 38 38 35 36 44 41 44 45 45 42 44 36 37 36 36 39 44 45 35 39 43 44 35 41 39 36 36 39 36 37 36 39 35 44 35 36 36 37 45 42 42 42 45 45 37 41 45 42 37 41 37 44 43 37 42 41 44 40 42 37 38 35 42 42 43 37 39 35 44 37 42 
42 36 44 45 42 38 38 41 42 36 39 44 44 39 42 43 43 41 43 43 43 41 38 36 42 36 37 41 39 44 35 43 39 45 44 44 36 45 44 36 39 41 39 44 40 44 38 43 45 37 38 44 41 37 35 37 36 37 36 45 41 36 42 42 42 39 37 42 39 36 42 35 45 38 36 36 38 44 44 35 37 39 41 40 36 42 36 41 45 40 35 41 45 37 38 45 44 35 36 42 36 36 41 35 40 45 39 44 40 36 41 35 41 35 43 44 43 38 41 44 40 44 39 39 41 43 41 42 44 44 39 45 35 41 44 45 41 44 35 37 36 44 42 41 36 36 44 43 39 45 45 45 41 42 36 45 45 35 42 40 42 36 42 36 45 45 41 44 35 40 41 37 37 39 45 38 37 35 39 40 39 39 35 41 40 44 38 38 45 37 37 42 41 40 45 37 38 35 39 38 
35 39 38 42 44 38 39 36 36 40 45 42 44 37 35 39 44 37 37 38 45 40 38 38 42 38 39 36 40 36 43 42 36 37 40 37 45 43 44 43 39 39 35 39 43 43 41 44 36 45 38 40 43 38 45 42 43 41 35 45 40 44 41 41 35 37 42 44 41 35 35 36 38 44 39 42 45 37 43 38 36 37 35 45 37 45 42 42 35 40 37 42 41 44 40 44 41 37 36 35 45 45 35 41 39 38 38 44 40 38 37 39 41 43 45 41 36 39 40 37 35 42 42 41 38 40 38 45 37 36 42 41 36 43 43 42 43 40 35 35 35 42 36 42 41 36 41 41 42 41 45 39 40 43 42 37 37 41 35 39 40 41 37 40 37 37 35 44 41 39 43 41 38 36 42 45 37 39 42 35 37 35 41 35 41 43 36 43 38 44 35 39 44 35 40 35 39 43 41 35 
42 39 38 37 40 36 43 37 44 39 36 37 35 42 43 43 36 36 37 35 35 41 36 35 43 45 40 44 40 41 45 37 44 40 45 39 43 37 43 42 39 44 38 42 42 37 39 37 40 45 44 35 36 39 40 42 39 39 41 43 39 36 41 40 35 37 42 38 36 40 42 37 40 37 45 40 36 42 44 45 43 36 39 41 44 43 35 36 38 35 39 38 42 45 41 36 41 43 41 44 44 44 39 35 40 45 38 39 43 42 36 41 38 42 41 37 38 43 44 38 43 40 44 39 38 40 44 42 42 39 44 38 38 39 41 43 38 38 40 45 41 40 42 41 42 42 42 45 38 43 44 35 39 43 40 37 41 44 40 44 44 40 40 44 41 37 35 40 43 43 42 43 42 44 38 41 40 41 40 41 43 41 39 44 43 45 43 43 38 45 36 39 40 35 41 37 45 36 37 45 
39 42 44 38 45 42 43 43 44 37 45 36 42 43 37 36 43 40 39 42 39 41 40 44 44 40 44 36 37 40 40 37 43 45 45 41 39 35 42 35 36 43 43 44 39 44 40 37 35 35 36 42 35 45 43 41 42 44 41 36 38 43 38 41 43 41 43 35 42 36 37 35 43 39 44 40 45 39 45 40 38 44 35 41 37 39 44 44 41 38 42 38 36 44 35 36 35 40 35 43 37 43 38 45 40 45 42 36 41 38 38 40 39 42 39 45 39 40 44 44 45 42 41 41 39 41 38 35 40 40 37 36 36 40 42 45 35 36 39 43 41 42 43 42 41 43 35 45 40 45 43 42 44 45 42 37 38 43 40 38 39 45 38 45 37 43 36 35 37 38 38 44 40 40 38 41 42 39 43 42 43 38 38 38 41 41 37 39 37 35 41 36 43 44 38 37 42 42 42 40 
39 41 43 41 38 43 37 35 35 43 38 43 41 37 38 43 45 42 41 38 38 37 35 39 42 42 41 41 35 43 36 41 37 41 45 45 41 37 43 35 38 39 38 35 45 45 44 42 45 39 36 42 39 41 45 45 35 41 35 40 37 36 35 38 37 36 45 42 44 41 36 40 40 38 43 43 44 41 45 45 35 39 39 35 42 43 39 44 45 36 42 36 37 41 39 45 39 41 35 39 37 36 42 42 35 40 42 41 36 37 35 37 37 39 37 36 38 39 39 35 35 42 40 38 38 43 45 37 41 45 43 41 36 39 38 41 41 40 42 40 45 42 44 40 42 35 38 35 41 39 44 35 45 45 42 40 40 44 40 35 42 43 36 44 40 37 36 44 39 42 42 45 36 43 36 43 45 44 45 43 37 44 39 42 44 43 40 40 40 43 45 35 39 36 44 44 36 37 36 39 
39 45 41 43 37 42 39 37 44 39 43 43 35 45 42 38 41 39 38 36 38 39 37 35 40 45 40 43 42 35 38 43 40 39 41 43 38 41 42 43 42 45 41 35 42 44 36 40 44 37 39 35 35 40 42 36 39 38 36 43 44 43 39 36 35 35 41 36 39 35 40 41 38 45 36 44 36 40 35 45 35 43 44 37 43 36 38 37 45 36 41 36 41 36 37 39 38 45 45 41 40 36 39 38 40 42 43 36 44 42 35 39 45 39 37 42 40 43 44 39 39 39 42 36 43 44 36 41 45 44 41 45 42 36 35 35 40 44 40 42 43 41 44 39 35 37 42 40 42 41 37 38 44 38 38 39 45 44 37 35 41 39 36 43 35 45 39 35 45 39 37 45 45 36 41 38 41 39 39 36 41 36 37 39 35 35 39 40 43 38 37 38 42 39 41 41 42 41 41 38 
39 36 43 38 43 35 40 37 45 42 41 44 42 36 35 37 36 37 41 44 36 36 38 44 37 43 35 41 42 39 40 37 37 44 36 35 41 43 42 36 38 37 37 45 43 41 39 39 35 35 39 42 38 43 41 43 39 41 36 36 43 44 45 37 42 40 37 39 38 45 40 35 45 36 38 45 35 37 40 39 39 41 41 41 36 42 43 43 45 44 41 39 43 35 39 37 43 42 39 41 35 36 35 35 38 41 45 41 42 45 36 35 45 44 43 45 42 45 45 43 43 45 36 45 44 38 36 45 36 36 38 44 42 42 37 41 40 45 44 45 39 41 44 39 40 41 37 39 35 41 43 40 39 41 39 44 42 40 40 40 43 45 37 39 41 40 45 37 45 44 37 42 40 43 35 37 40 39 44 38 38 35 37 44 41 38 44 38 44 36 38 38 45 39 44 41 38 35 45 45 
36 36 42 37 41 42 37 35 40 42 45 35 42 38 42 35 37 45 37 41 38 44 41 37 40 44 42 43 43 40 44 44 38 45 39 43 45 37 38 38 38 45 40 42 45 43 38 44 38 43 37 45 43 40 44 40 45 43 42 38 39 39 37 42 39 39 45 43 41 41 35 38 44 45 41 42 38 41 37 44 44 44 42 36 43 39 41 42 40 38 41 37 42 38 43 45 39 35 35 40 38 38 39 45 43 44 35 44 41 43 37 38 38 36 39 45 45 39 42 38 41 43 39 35 39 42 45 41 43 43 43 39 37 41 43 45 40 44 40 45 37 37 45 39 35 45 41 38 44 40 40 37 42 45 45 38 37 45 35 38 37 41 42 35 40 43 37 42 37 44 40 42 41 42 40 35 43 44 39 39 44 41 36 43 36 39 39 35 41 42 40 45 42 41 35 35 38 38 37 45 
38 37 41 45 39 44 42 40 37 44 36 36 40 44 38 36 37 41 39 44 37 42 38 44 38 42 43 41 41 37 38 38 40 41 38 37 44 37 36 35 41 44 44 39 45 36 38 44 43 42 44 44 41 37 43 45 35 45 38 44 36 45 39 35 38 37 37 38 38 42 37 45 37 39 45 45 38 44 38 37 38 38 42 37 42 43 39 42 44 45 42 40 35 39 37 36 40 38 43 41 45 44 42 39 41 42 44 43 36 43 37 37 35 36 40 35 45 35 40 44 44 45 35 44 37 35 40 42 35 35 39 39 36 35 38 42 39 36 44 36 38 37 43 40 40 43 40 38 40 38 43 35 44 42 40 40 42 44 39 35 35 45 39 35 42 39 41 41 38 35 37 35 36 44 37 37 42 35 39 41 37 43 36 41 38 40 42 43 37 39 44 45 37 37 45 39 42 45 45 36 
